Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),1122371.3794923015,1151703.8168694722,1181398.7101063777,1211456.0592030194,1241875.864159396
PJWS,1099177.3873115263,1122732.4640871761,1146555.979112019,1170647.932386056,1195008.323909286
Homa (50%),1143219.6136429012,1175628.1314087596,1209788.1635950692,1245699.7102018306,1283362.771229045
Homa,1074239.9808688613,1090225.3004492342,1107086.3772398327,1124823.211240657,1143435.8024517072
"Vortex (Shielded, Stacked)",1076884.1430245026,1103856.6412992384,1130829.1395739748,1157801.6378487106,1184774.1361234467
"Vortex (Shielded, Unstacked)",1068220.154639057,1093026.6558174314,1117833.1569958064,1142639.6581741811,1167446.1593525556
CalamityQueller (Stacked),1067785.9407851878,1095001.0851863339,1122546.7165721045,1150422.834942498,1178629.4402975154
CalamityQueller (Unstacked),1057526.9172845075,1081989.873447549,1106708.3436500418,1131682.3278919833,1156911.8261733751
"Vortex (Unshielded, Stacked)",1022939.1464750305,1036425.3956123984,1049911.6447497664,1063397.8938871345,1076884.1430245026
"Vortex (Unshielded, Unstacked)",1018607.1522823075,1031010.4028714949,1043413.6534606823,1055816.9040498696,1068220.154639057
StaffOfTheScarletSands,1033991.6714766799,1033991.6714766799,1033991.6714766799,1033991.6714766799,1033991.6714766799
SkywardSpine,919598.4531801329,930191.1154700331,942928.9341127486,953182.5423920399,966309.996184593
EngulfingLightning,892341.3802828419,909856.9297873592,928665.6169136851,948767.4416618205,970162.4040317652
Lithic (4 Stacks),1030055.0406780908,1067001.0334745783,1104555.3685246445,1142719.8367265726,1181496.2289786474
Lithic (3 Stacks),992373.6594717524,1018926.4537791886,1045334.1286697926,1072132.3734167772,1103580.7787171882
Lithic (2 Stacks),953550.2651068844,972009.1250200662,988694.6215181795,1007797.8668802859,1024381.6743791754
Lithic (1 Stacks),917301.7786354666,926245.4654006435,935225.2254153517,942843.3600545288,951831.7405216577
Deathmatch (1 Opponent),1000491.5803608068,1017450.3797094574,1034409.1790581074,1051367.9784067573,1068326.7777554083
Deathmatch (2+ Opponents),977879.8478959394,989185.714128373,1000491.5803608068,1011797.4465932406,1023103.312825674
Blackcliff (3 Stacks),1024809.7464756881,1050591.7936615031,1076373.8408473192,1102155.8880331346,1127937.93521895
Blackcliff (2 Stacks),990433.6835612676,1007621.7150184776,1024809.7464756881,1041997.7779328985,1059185.8093901088
Blackcliff (1 Stacks),956057.6206468465,964651.6363754516,973245.6521040571,981839.6678326624,990433.6835612676
Blackcliff (0 Stacks),921681.5577324259,921681.5577324259,921681.5577324259,921681.5577324259,921681.5577324259
MissiveWindspear (On),908132.1557894108,915395.4562023819,922658.7566153532,929922.0570283246,937185.3574412956
MissiveWindspear (Off),879078.9541375262,879078.9541375262,879078.9541375262,879078.9541375262,879078.9541375262
WavebreakersFin,879786.2747661173,879786.2747661173,879786.2747661173,879786.2747661173,879786.2747661173
FavoniusLance,810532.0269868398,810532.0269868398,810532.0269868398,810532.0269868398,810532.0269868398
PrototypeStarglitter,778966.463445408,778966.463445408,778966.463445408,778966.463445408,778966.463445408
WhiteTassel,827820.5050526402,827820.5050526402,827820.5050526402,827820.5050526402,827820.5050526402
