Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),684067.3284603711,703445.2650376278,723085.7352626403,742988.7391354078,763154.2766559307
PJWS,668778.7792922375,684308.985207753,700033.6260340726,715952.7017711955,732066.2124191214
Homa (50%),696069.0694683655,716314.6564161722,737654.4136603738,760088.3412009706,783616.4390379618
Homa,652977.5228865657,662963.5450734192,673496.6524084706,684576.8448917195,696204.1225231658
"Vortex (Shielded, Stacked)",644384.2363222196,660887.9211995444,677391.6060768688,693895.2909541937,710398.9758315184
"Vortex (Shielded, Unstacked)",639723.2110912743,655061.6396608629,670400.0682304509,685738.4968000393,701076.9253696278
CalamityQueller (Stacked),642878.2936972766,660638.655084457,678634.9918329422,696867.3039427344,715335.591413831
CalamityQueller (Unstacked),636919.9744178877,653056.9249370357,669376.3183982141,685878.1548014254,702562.4341466674
"Vortex (Unshielded, Stacked)",611376.8665675705,619628.7090062328,627880.5514448951,636132.3938835574,644384.2363222196
"Vortex (Unshielded, Unstacked)",609046.3539520977,616715.568236892,624384.782521686,632053.9968064803,639723.2110912743
StaffOfTheScarletSands,630290.6500628033,630290.6500628033,630290.6500628033,630290.6500628033,630290.6500628033
SkywardSpine,548942.624963025,556508.4040256107,564173.3184025792,571838.2327795476,579503.1471565161
EngulfingLightning,531554.543369822,542311.5072818662,553866.9244038844,566220.7947358775,579373.1182778452
Lithic (4 Stacks),617792.3079640814,641609.9140071057,666429.2223884345,691673.1936564402,717343.0834599485
Lithic (3 Stacks),593467.8644500962,610947.4658427355,628636.3053115362,646808.5391082556,665440.393857311
Lithic (2 Stacks),570066.099204333,581133.9241271394,592519.3021516836,604102.6237213896,615778.9399916116
Lithic (1 Stacks),547194.5112943217,552605.7879126134,558039.3619569255,563495.2334272579,568973.4023236108
Deathmatch (1 Opponent),606914.6425817205,617515.4866964758,628116.3308112313,638717.1749259867,649318.019040742
Deathmatch (2+ Opponents),592780.1837620467,599847.4131718834,606914.6425817205,613981.8719915571,621049.1014013943
Blackcliff (3 Stacks),620300.147959032,636344.7159778757,652389.2839967195,668433.8520155635,684478.4200344072
Blackcliff (2 Stacks),598907.3906005736,609603.7692798027,620300.147959032,630996.5266382613,641692.9053174902
Blackcliff (1 Stacks),577514.6332421151,582862.8225817295,588211.0119213443,593559.2012609586,598907.3906005736
Blackcliff (0 Stacks),556121.8758836564,556121.8758836564,556121.8758836564,556121.8758836564,556121.8758836564
MissiveWindspear (On),541155.0560410173,545599.257685375,550043.4593297328,554487.6609740905,558931.8626184481
MissiveWindspear (Off),523378.24946358666,523378.24946358666,523378.24946358666,523378.24946358666,523378.24946358666
WavebreakersFin,523782.70992220467,523782.70992220467,523782.70992220467,523782.70992220467,523782.70992220467
FavoniusLance,481422.22012783,481422.22012783,481422.22012783,481422.22012783,481422.22012783
PrototypeStarglitter,462122.3367988561,462122.3367988561,462122.3367988561,462122.3367988561,462122.3367988561
WhiteTassel,496600.5607361732,496600.5607361732,496600.5607361732,496600.5607361732,496600.5607361732
