Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),522918.26143432676,539229.5068745821,555771.0189833185,572542.7977605361,589544.8432062343
PJWS,511961.8696119179,525539.6708614766,539288.0097907952,553206.8863998739,567296.3006887123
Homa (50%),539757.8469870979,559936.2802031852,581205.2544003639,603564.769578634,627014.8257379952
Homa,496809.23319188366,506762.13217729086,517260.30165324354,528303.7416197425,539892.4520767867
"Vortex (Shielded, Stacked)",513964.9605763224,530266.2700516869,546567.5795270508,562868.8890024155,579170.1984777795
"Vortex (Shielded, Unstacked)",508849.91674358246,523872.465260762,538895.0137779411,553917.5622951208,568940.1108122998
CalamityQueller (Stacked),500056.50354583876,515010.9973449072,530171.6175434075,545538.3641413403,561111.2371387051
CalamityQueller (Unstacked),493916.643060119,507219.26922750374,520681.26079021906,534302.6177482652,548083.340101642
"Vortex (Unshielded, Stacked)",481362.3416255936,489512.99636327615,497663.651100958,505814.30583864026,513964.9605763224
"Vortex (Unshielded, Unstacked)",478804.8197092237,486316.09396781377,493827.36822640325,501338.6424849929,508849.91674358246
StaffOfTheScarletSands,468273.22421372106,468273.22421372106,468273.22421372106,468273.22421372106,468273.22421372106
SkywardSpine,471165.58274619264,477659.4029358569,484238.3124336705,490817.2219314844,497396.13142929797
EngulfingLightning,460727.9981449208,472855.36213937297,485878.99422777083,499798.89441011415,514615.0626864027
Lithic (4 Stacks),478733.7868115373,499270.3793501894,520272.6040724374,542247.3545920204,564672.7844704303
Lithic (3 Stacks),457343.3326851007,471962.8965784015,487165.57461885904,502663.7979924303,518487.2761942366
Lithic (2 Stacks),436437.18035444536,445929.8743902839,455514.8163872241,465192.0063452652,475181.45806282177
Lithic (1 Stacks),416260.652631045,420739.7458537868,425277.40395265707,429943.0340046128,434631.7260468439
Deathmatch (1 Opponent),451001.1281985919,461574.76646605873,472148.4047335255,482722.04300099204,493295.68126845884
Deathmatch (2+ Opponents),436902.9438419698,443952.0360202809,451001.1281985919,458050.22037690296,465099.31255521416
Blackcliff (3 Stacks),470076.7591670772,486017.78115136496,501958.8031356523,517899.82511993987,533840.8471042274
Blackcliff (2 Stacks),448822.06318802736,459449.41117755236,470076.7591670772,480704.1071566024,491331.45514612726
Blackcliff (1 Stacks),427567.36720897735,432881.0412037398,438194.71519850224,443508.389193265,448822.06318802736
Blackcliff (0 Stacks),406312.6712299274,406312.6712299274,406312.6712299274,406312.6712299274,406312.6712299274
MissiveWindspear (On),413724.5096524056,418114.2145524996,422503.91945259325,426893.6243526874,431283.32925278135
MissiveWindspear (Off),396165.6900520298,396165.6900520298,396165.6900520298,396165.6900520298,396165.6900520298
WavebreakersFin,394631.3369612523,394631.3369612523,394631.3369612523,394631.3369612523,394631.3369612523
FavoniusLance,404984.4528226263,404984.4528226263,404984.4528226263,404984.4528226263,404984.4528226263
PrototypeStarglitter,384267.6536222413,384267.6536222413,384267.6536222413,384267.6536222413,384267.6536222413
WhiteTassel,352711.24490772537,352711.24490772537,352711.24490772537,352711.24490772537,352711.24490772537
