Weapon,R1,R2,R3,R4,R5
PJWS,682284.5061875656,694480.0027302754,706851.9480658749,719374.695225809,732035.267313855
Homa (50%),722336.4969996858,743743.8737371339,766308.2095595541,790029.5044669455,814907.7584593093
Homa,676772.1488652474,687331.21734835,698468.7653739383,710184.7929420129,722479.3000525733
LumidouceElegy,672709.6538347534,681396.5700914415,690083.4863481296,698770.4026048178,707457.318861506
"Vortex (Shielded, Stacked)",698270.5686090474,716434.8043747369,734599.040140426,752763.2759061151,770927.5116718044
"Vortex (Shielded, Unstacked)",687271.7860725377,702686.3262040995,718100.8663356612,733515.4064672228,748929.9465987845
CalamityQueller (Stacked),689457.876605202,708204.3235018648,727194.8509514078,746429.4589538306,765908.1475091341
CalamityQueller (Unstacked),682360.7757706059,699202.8437268139,716236.9507431797,733463.096819703,750881.2819563845
"Vortex (Unshielded, Stacked)",661942.0970776695,671024.214960514,680106.3328433586,689188.450726203,698270.5686090474
"Vortex (Unshielded, Unstacked)",656442.7058094145,664149.9758751952,671857.2459409762,679564.5160067569,687271.7860725377
StaffOfTheScarletSands,641017.8447188069,641017.8447188069,641017.8447188069,641017.8447188069,641017.8447188069
SkywardSpine,650021.6192170043,655531.0656273537,663730.1550965145,668981.3870453213,677500.087845804
EngulfingLightning,639835.8100771053,652946.0138878279,667018.9888118925,682054.7348492986,698053.2520000463
Lithic (4 Stacks),660884.0715835283,683287.2550563217,706059.635977956,729202.3533715031,752716.5462600358
Lithic (3 Stacks),637098.1768407273,653445.5042017802,668615.1748898397,684264.9379356233,703166.403158315
Lithic (2 Stacks),611745.3857641993,624305.4161997356,633029.5264594043,646006.9368200324,654651.2546836437
Lithic (1 Stacks),589649.5062610323,595864.7130040427,601450.3310669176,604582.9555618133,610576.7565865808
Deathmatch (1 Opponent),630208.9260555154,641352.6808174837,652496.4355794521,663640.1903414202,674783.9451033887
Deathmatch (2+ Opponents),615350.5863728909,622779.7562142031,630208.9260555154,637638.0958968276,645067.2657381399
Blackcliff (3 Stacks),650549.6639462919,667627.0257403137,684704.3875343361,701781.749328358,718859.1111223798
Blackcliff (2 Stacks),627779.8482209289,639164.7560836104,650549.6639462919,661934.5718089731,673319.4796716546
Blackcliff (1 Stacks),605010.0324955662,610702.486426907,616394.9403582476,622087.3942895882,627779.8482209289
Blackcliff (0 Stacks),582240.2167702033,582240.2167702033,582240.2167702033,582240.2167702033,582240.2167702033
MissiveWindspear (On),587681.7068622712,592573.0706430527,597464.434423834,602355.7982046155,607247.161985397
MissiveWindspear (Off),568116.2517391453,568116.2517391453,568116.2517391453,568116.2517391453,568116.2517391453
WavebreakersFin,565163.8370748571,565163.8370748571,565163.8370748571,565163.8370748571,565163.8370748571
FavoniusLance,579984.5737570527,579984.5737570527,579984.5737570527,579984.5737570527,579984.5737570527
PrototypeStarglitter,558191.6139528232,558191.6139528232,558191.6139528232,558191.6139528232,558191.6139528232
WhiteTassel,525856.3794218525,525856.3794218525,525856.3794218525,525856.3794218525,525856.3794218525
