Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),694405.9844089003,714986.5550308821,736059.1891084111,757499.3415802572,779320.5591456462
PJWS,668741.3024528249,682978.0905101782,697362.8752016047,712017.7839326191,726951.1068187404
Homa (50%),710667.5558109917,736611.1835771033,764440.8010077234,794245.4982778997,826114.3655626811
Homa,657015.2020871112,669322.7305428789,682304.5280822892,696191.7608146466,710837.6708589422
"Vortex (Shielded, Stacked)",716453.5988154656,742617.4697474134,768781.3406793613,794945.2116113093,821109.0825432568
"Vortex (Shielded, Unstacked)",701483.5816172856,723904.9482496885,746326.3148820914,768747.6815144944,791169.048146897
CalamityQueller (Stacked),678991.6532319502,699491.5057505147,720534.1180210467,741915.471661851,763706.4332168343
CalamityQueller (Unstacked),670311.6477435733,688504.3092493376,706918.2774326843,725825.7233622691,744967.3087429754
"Vortex (Unshielded, Stacked)",665000.1389495202,677691.2457110063,690494.1914511514,703371.6633494914,716453.5988154656
"Vortex (Unshielded, Unstacked)",657794.5360334904,668517.0913187985,679476.2328148115,690442.8521155661,701483.5816172856
StaffOfTheScarletSands,582640.2206193621,582640.2206193621,582640.2206193621,582640.2206193621,582640.2206193621
SkywardSpine,630175.3178051133,636054.5897341594,645641.3766705596,651337.9924703382,661261.8657244858
EngulfingLightning,617074.2755027586,632887.0308311327,650069.2895916416,668612.1682552336,688756.893924544
Lithic (4 Stacks),649527.5243964336,674295.358884391,699544.0981470579,725017.7297834608,750871.2718573707
Lithic (3 Stacks),620681.6227384516,639743.5447970668,656854.8589534794,673896.2604480264,693813.7653605363
Lithic (2 Stacks),592485.5763572495,606213.3138167234,615858.9926370952,630150.4256830101,639701.0850518551
Lithic (1 Stacks),567067.0134325133,573602.9016029222,578608.719364171,583255.0864695248,590030.8781825701
Deathmatch (1 Opponent),578204.1674475379,591442.1251478874,604870.5543313277,618400.4484524605,632137.3571205288
Deathmatch (2+ Opponents),560768.8773222028,569399.5581752469,578204.1674475379,587029.4725811039,595854.7777146703
Blackcliff (3 Stacks),624494.2738124961,645537.3954521178,666898.05753161,688576.2600509732,710655.6308054186
Blackcliff (2 Stacks),597009.925275846,610676.2276814058,624494.2738124961,638478.1166579273,652596.6742463085
Blackcliff (1 Stacks),570143.6286363576,576752.1402446118,583492.3906020467,590251.1579389463,597009.925275846
Blackcliff (0 Stacks),543895.3838940312,543895.3838940312,543895.3838940312,543895.3838940312,543895.3838940312
MissiveWindspear (On),570145.9154313039,576775.9079932473,583520.9453987005,590265.982804154,597011.0202096071
MissiveWindspear (Off),543898.8625501627,543898.8625501627,543898.8625501627,543898.8625501627,543898.8625501627
WavebreakersFin,537216.7427848558,537216.7427848558,537216.7427848558,537216.7427848558,537216.7427848558
FavoniusLance,545369.3614281953,545369.3614281953,545369.3614281953,545369.3614281953,545369.3614281953
PrototypeStarglitter,517850.2435515487,517850.2435515487,517850.2435515487,517850.2435515487,517850.2435515487
WhiteTassel,474586.98366794933,474586.98366794933,474586.98366794933,474586.98366794933,474586.98366794933
