Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),588890.8859895577,607635.0556002596,626831.5113297659,646294.2990999669,666343.0745594285
PJWS,564743.6267616414,577405.3092600469,590227.7477963519,603409.0920308919,616727.6886255288
Homa (50%),609923.1729024979,634413.3056012979,660798.4974546352,689097.1033888245,719401.7793335603
Homa,559404.8164477171,570920.6831076494,583181.2374569082,596271.6620183786,610086.540220124
"Vortex (Shielded, Stacked)",609099.0780949981,631344.9263142255,653590.7745334529,675836.6227526802,698082.4709719076
"Vortex (Shielded, Unstacked)",595055.4463134698,613790.386587315,632525.3268611603,651260.2671350056,669995.2074088509
CalamityQueller (Stacked),569390.1227364375,587969.0709980218,606976.0139752472,626247.0673280768,645782.2310565102
CalamityQueller (Unstacked),560617.45536539,576696.551700076,593156.4849455584,609924.9804076946,626900.6425161741
"Vortex (Unshielded, Stacked)",564607.3816565435,575730.305766157,586853.2298757706,597976.1539853844,609099.0780949981
"Vortex (Unshielded, Unstacked)",557585.5657657792,566953.0359027017,576320.5060396243,585687.9761765471,595055.4463134698
StaffOfTheScarletSands,516260.11765627295,516260.11765627295,516260.11765627295,516260.11765627295,516260.11765627295
SkywardSpine,530109.2177036367,536929.8454678616,544404.9185017061,551273.9854103414,559054.9105635803
EngulfingLightning,521847.4419730401,536581.2521808975,552794.0801968239,570272.9048840991,589155.4475500603
Lithic (4 Stacks),554738.5733942972,578044.8619825436,601843.9429216068,626137.395845347,650937.3893572121
Lithic (3 Stacks),528026.5503982358,545553.2072756554,562230.3498137023,579040.9992860153,596836.2216969912
Lithic (2 Stacks),502514.3067911768,514011.66116083704,524446.5501509667,536437.3239538887,546859.3572217777
Lithic (1 Stacks),478079.806500028,483515.85981200845,488455.51847790263,493902.388464409,499561.474783722
Deathmatch (1 Opponent),508325.6346801658,520739.8824245077,533452.77831285,546218.0647745928,559243.4313979266
Deathmatch (2+ Opponents),492104.91779064643,500205.3834536685,508325.6346801658,516583.3581470368,524942.5873383551
Blackcliff (3 Stacks),534777.6370450029,554667.1578454183,574913.6933562441,595490.478579296,616397.5135145739
Blackcliff (2 Stacks),508856.5892992682,521803.7306730431,534777.6370450029,548037.3175786131,561341.4736627985
Blackcliff (1 Stacks),483586.9865321912,489895.63153256464,496212.9326395344,502530.2337465042,508856.5892992682
Blackcliff (0 Stacks),458969.22708296956,458969.22708296956,458969.22708296956,458969.22708296956,458969.22708296956
MissiveWindspear (On),482917.8009454531,488908.28343290405,494898.7659203551,500889.2484078061,506879.73089525703
MissiveWindspear (Off),458955.8709956493,458955.8709956493,458955.8709956493,458955.8709956493,458955.8709956493
WavebreakersFin,447167.55829146184,447167.55829146184,447167.55829146184,447167.55829146184,447167.55829146184
FavoniusLance,457197.8250155246,457197.8250155246,457197.8250155246,457197.8250155246,457197.8250155246
PrototypeStarglitter,434594.5755466821,434594.5755466821,434594.5755466821,434594.5755466821,434594.5755466821
WhiteTassel,400418.6693474103,400418.6693474103,400418.6693474103,400418.6693474103,400418.6693474103
