Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),473085.2872619244,488315.8672707679,503891.4772220788,519715.9998414029,535982.4041179526
PJWS,452434.9448018323,462415.4416909613,472529.0922170456,482920.35363640304,493429.58522853366
Homa (50%),483503.8306077241,502019.3835826961,521949.92954564135,543307.5454959434,565785.3076609744
Homa,445254.20250612375,453979.359184552,463265.97444334783,473173.2430247441,483627.3430550058
"Vortex (Shielded, Stacked)",477878.7031802179,493945.4099012691,510012.11662232014,526078.8233433715,542145.5300644225
"Vortex (Shielded, Unstacked)",468047.67584726965,481656.6257350837,495265.5756228977,508874.52551071206,522483.475398526
CalamityQueller (Stacked),460094.1586989145,474843.27323390974,489808.4780762174,504989.7732258376,520387.1586827701
CalamityQueller (Unstacked),453748.9460665049,466795.28163354663,480011.11718396033,493396.45271774614,506951.28823490377
"Vortex (Unshielded, Stacked)",445745.2897381156,453778.6430986412,461811.9964591667,469845.3498196923,477878.7031802179
"Vortex (Unshielded, Unstacked)",440829.7760716415,447634.2510155485,454438.7259594555,461243.2009033626,468047.67584726965
StaffOfTheScarletSands,411047.5698601845,411047.5698601845,411047.5698601845,411047.5698601845,411047.5698601845
SkywardSpine,373951.82584723097,378968.8714260013,384256.58525341196,389165.10724303755,394590.43120054173
EngulfingLightning,367852.89988875104,378240.90832935437,389390.931253284,401302.9686605395,413977.02055112144
Lithic (4 Stacks),439415.6426590658,457210.8295868317,475364.46622505196,493877.691596799,512751.6447251458
Lithic (3 Stacks),419381.67742139276,432781.24379304674,445461.39374385966,458111.6412400814,471928.21437168965
Lithic (2 Stacks),400062.6153023362,409040.67474158504,416773.9096936889,426146.84492702794,433834.66241639305
Lithic (1 Stacks),381724.6343815142,385986.84438630124,389852.14025395736,393685.32990605576,398117.3218492627
Deathmatch (1 Opponent),401766.61681460636,411200.3619032321,420777.6777908118,430425.1740886053,440228.3537538725
Deathmatch (2+ Opponents),389341.8334115613,395488.49599786673,401766.61681460636,408055.78020702355,414346.0135922828
Blackcliff (3 Stacks),423419.67935285706,438461.93168650504,453742.9205160928,469125.78036732576,484508.64021855895
Blackcliff (2 Stacks),403827.4439532954,413616.3066367787,423419.67935285706,433447.27853228,443487.6806152708
Blackcliff (1 Stacks),384699.8786420454,389461.28526773595,394250.0048295893,399038.7243914424,403827.4439532954
Blackcliff (0 Stacks),366036.98341910687,366036.98341910687,366036.98341910687,366036.98341910687,366036.98341910687
MissiveWindspear (On),382018.159907086,386344.6897069376,390671.21950678946,394997.7493066414,399324.27910649317
MissiveWindspear (Off),364712.04070767865,364712.04070767865,364712.04070767865,364712.04070767865,364712.04070767865
WavebreakersFin,359902.8202169696,359902.8202169696,359902.8202169696,359902.8202169696,359902.8202169696
FavoniusLance,321607.59515882115,321607.59515882115,321607.59515882115,321607.59515882115,321607.59515882115
PrototypeStarglitter,305317.6260715689,305317.6260715689,305317.6260715689,305317.6260715689,305317.6260715689
WhiteTassel,318257.90895836614,318257.90895836614,318257.90895836614,318257.90895836614,318257.90895836614
