Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),418921.757148264,432918.6222333184,447229.73199173785,461883.2540618384,476766.5227941758
PJWS,400731.7269665132,410185.9469642926,419762.95072428917,429449.4154761998,439430.06631345773
Homa (50%),431512.1608331535,449047.68436144595,467898.64340190735,488132.01863965025,509814.79075978766
Homa,395339.53112103883,403602.3485058191,412375.65084743185,421705.4819760084,431627.405878033
"Vortex (Shielded, Stacked)",431697.3029961822,447764.00971723313,463830.71643828443,479897.4231593356,495964.12988038664
"Vortex (Shielded, Unstacked)",421866.2756632339,435475.2255510478,449084.175438862,462693.1253266762,476302.0752144901
CalamityQueller (Stacked),405113.3133921121,418944.26176900126,433131.99298180826,447633.5679315864,462351.23318867676
CalamityQueller (Unstacked),399050.3658188133,411086.9678035757,423420.4493750264,436040.24742349493,448915.36274081055
"Vortex (Unshielded, Stacked)",399563.8895540798,407597.2429146054,415630.5962751308,423663.94963565655,431697.3029961822
"Vortex (Unshielded, Unstacked)",394648.37588760565,401452.8508315127,408257.32577541965,415061.8007193268,421866.2756632339
StaffOfTheScarletSands,364046.641339839,364046.641339839,364046.641339839,364046.641339839,364046.641339839
SkywardSpine,327720.62349994085,332274.2358049124,336952.1612060026,341672.4793657085,346392.7975254143
EngulfingLightning,322921.4765458823,332642.86784584407,343366.2583452027,355121.5684765038,367795.6203670856
Lithic (4 Stacks),391792.4583710858,408416.9205871379,425459.96825101646,442859.9749479913,460618.0797011352
Lithic (3 Stacks),372661.3528261409,385256.12777041004,397263.63281699765,409261.74409843684,421899.57878242806
Lithic (2 Stacks),354621.21489336697,362781.3423212169,370251.5606717369,378782.56260753685,386239.59157664224
Lithic (1 Stacks),337123.7472068556,340990.2861934138,344505.10751802934,348433.1137075437,352426.3049561604
Deathmatch (1 Opponent),358228.50675965555,367026.5828505071,375965.7796784865,385150.06132310734,394370.05520256516
Deathmatch (2+ Opponents),346715.97856633726,352443.74146094837,358228.50675965555,364093.8908202234,369961.6178982931
Blackcliff (3 Stacks),377358.905330534,391536.02599963866,405951.883164683,420656.9422388002,435650.436288342
Blackcliff (2 Stacks),358857.73518788756,368007.3997991994,377358.905330534,386747.30643778556,396324.74556149193
Blackcliff (1 Stacks),340821.23513355246,345271.05430684803,349732.16324892483,354294.9492184062,358857.73518788756
Blackcliff (0 Stacks),323249.40516752895,323249.40516752895,323249.40516752895,323249.40516752895,323249.40516752895
MissiveWindspear (On),340564.9014050763,344891.4312049281,349217.96100477997,353544.49080463185,357871.02060448355
MissiveWindspear (Off),323258.7822056691,323258.7822056691,323258.7822056691,323258.7822056691,323258.7822056691
WavebreakersFin,315512.63910478645,315512.63910478645,315512.63910478645,315512.63910478645,315512.63910478645
FavoniusLance,281646.51632603654,281646.51632603654,281646.51632603654,281646.51632603654,281646.51632603654
PrototypeStarglitter,267385.7331272335,267385.7331272335,267385.7331272335,267385.7331272335,267385.7331272335
WhiteTassel,280966.455536919,280966.455536919,280966.455536919,280966.455536919,280966.455536919
