Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),704195.4430994324,723900.12560669,743867.3417617029,764097.0915644707,784589.3750149942
PJWS,687764.5751878936,703380.8520354803,719191.5637938703,735196.7104630632,751396.29204306
Homa (50%),720394.9172832634,741872.2528377973,764510.3283931059,788309.1439491889,813268.6995060472
Homa,674681.6659022543,685275.2411794245,696449.1864569815,708203.5017349265,720538.1870132587
"Vortex (Shielded, Stacked)",669120.4433408991,686628.2181913089,704135.9930417181,721643.7678921282,739151.542742538
"Vortex (Shielded, Unstacked)",662603.6149165708,678482.1826608987,694360.7504052259,710239.3181495538,726117.8858938818
CalamityQueller (Stacked),661997.2012971292,680045.9370477963,698330.64815977,716851.3346330487,735607.9964676338
CalamityQueller (Unstacked),654744.9493188732,670846.7910267911,687131.0756767415,703597.8032687226,720246.9738027358
"Vortex (Unshielded, Stacked)",634104.8936400799,642858.7810652844,651612.6684904895,660366.5559156942,669120.4433408991
"Vortex (Unshielded, Unstacked)",630846.4794279159,638785.7633000793,646725.0471722434,654664.331044407,662603.6149165708
StaffOfTheScarletSands,651024.7155604007,651024.7155604007,651024.7155604007,651024.7155604007,651024.7155604007
SkywardSpine,644046.7950920955,651452.5823430088,660443.4890673315,667613.581560164,676875.7372408452
EngulfingLightning,626926.3518482827,639842.2527596279,653705.0042011924,668514.6061729768,684271.0586749797
Lithic (4 Stacks),640549.331978761,665413.0546240676,691324.6351479634,717685.8083897571,744497.9063923865
Lithic (3 Stacks),615047.1969685144,633288.0472633833,651750.865752313,670719.9437744645,690170.785364778
Lithic (2 Stacks),590513.0267510384,602060.9882787229,613940.1850827797,626026.7625480059,638211.9925439255
Lithic (1 Stacks),566539.7740299068,572183.6577429544,577851.1954652377,583542.387196756,589257.2329375095
Deathmatch (1 Opponent),629074.582637154,640320.3858238368,651566.1890105193,662811.9921972026,674057.7953838854
Deathmatch (2+ Opponents),614080.1783882432,621577.3805126988,629074.582637154,636571.7847616092,644068.9868860644
Blackcliff (3 Stacks),642845.3846887175,659866.109850039,676886.8350113605,693907.5601726823,710928.2853340036
Blackcliff (2 Stacks),620151.0844736223,631498.2345811699,642845.3846887175,654192.5347962654,665539.684903813
Blackcliff (1 Stacks),597456.7842585269,603130.3593123007,608803.9343660746,614477.5094198486,620151.0844736223
Blackcliff (0 Stacks),574762.4840434312,574762.4840434312,574762.4840434312,574762.4840434312,574762.4840434312
MissiveWindspear (On),561453.2789225354,566167.8673527921,570882.4557830486,575597.0442133052,580311.6326435617
MissiveWindspear (Off),542594.9252015091,542594.9252015091,542594.9252015091,542594.9252015091,542594.9252015091
WavebreakersFin,540955.8636716683,540955.8636716683,540955.8636716683,540955.8636716683,540955.8636716683
FavoniusLance,567382.1762634526,567382.1762634526,567382.1762634526,567382.1762634526,567382.1762634526
PrototypeStarglitter,545191.4960706524,545191.4960706524,545191.4960706524,545191.4960706524,545191.4960706524
WhiteTassel,514422.71102258423,514422.71102258423,514422.71102258423,514422.71102258423,514422.71102258423
