Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),737744.6888747428,757853.4651077255,778224.774988464,798858.6185169576,819754.9956932067
PJWS,721121.9603704083,737049.4611075995,753171.3967555949,769487.7673143933,785998.5727839954
Homa (50%),747004.1478474608,767249.7347952676,788589.4920394693,811023.4195800659,834551.5174170571
Homa,703912.601265661,713898.6234525143,724431.730787566,735511.9232708147,747139.2009022612
"Vortex (Shielded, Stacked)",685272.9390937869,701776.6239711118,718280.3088484361,734783.9937257611,751287.6786030857
"Vortex (Shielded, Unstacked)",680611.9138628416,695950.3424324301,711288.7710020181,726627.1995716067,741965.628141195
CalamityQueller (Stacked),692130.7257723995,710561.6795699291,729228.6087287633,748131.5132489048,767270.3931303506
CalamityQueller (Unstacked),686172.4064930106,702979.9494225078,719969.9352940355,737142.3641075961,754497.2358631869
"Vortex (Unshielded, Stacked)",652265.5693391375,660517.4117778002,668769.2542164626,677021.0966551247,685272.9390937869
"Vortex (Unshielded, Unstacked)",649935.056723665,657604.2710084593,665273.4852932536,672942.6995780475,680611.9138628416
StaffOfTheScarletSands,680981.9065138942,680981.9065138942,680981.9065138942,680981.9065138942,680981.9065138942
SkywardSpine,677477.328835048,685267.5282474245,694725.1259217182,702267.3963693957,712010.3227182567
EngulfingLightning,653440.598824737,665719.609866621,678910.0505518385,693011.9208803893,708025.2208522746
Lithic (4 Stacks),660188.4026996517,685158.0037962034,711171.5852675341,737612.4220693872,764481.7698505871
Lithic (3 Stacks),634999.9628955207,653343.5605783059,671896.3963372519,690951.3367892755,710482.5393354509
Lithic (2 Stacks),610765.2187809305,622385.4735591845,634339.3993604899,646498.7184569596,658751.0322539454
Lithic (1 Stacks),587064.986087748,592752.4776337637,598462.2666057994,604194.3530038556,609948.7368279322
Deathmatch (1 Opponent),650688.17632665,661289.0204414052,671889.8645561609,682490.7086709163,693091.5527856715
Deathmatch (2+ Opponents),636553.7175069764,643620.946916813,650688.17632665,657755.4057364867,664822.6351463238
Blackcliff (3 Stacks),664468.1677879503,680512.735806794,696557.3038256377,712601.8718444817,728646.4398633253
Blackcliff (2 Stacks),643075.4104294917,653771.7891087208,664468.1677879503,675164.5464671795,685860.9251464081
Blackcliff (1 Stacks),621682.6530710332,627030.8424106475,632379.0317502624,637727.2210898767,643075.4104294917
Blackcliff (0 Stacks),600289.8957125746,600289.8957125746,600289.8957125746,600289.8957125746,600289.8957125746
MissiveWindspear (On),577857.4937983623,582301.69544272,586745.8970870778,591190.0987314355,595634.3003757931
MissiveWindspear (Off),560080.6872209316,560080.6872209316,560080.6872209316,560080.6872209316,560080.6872209316
WavebreakersFin,565184.0165730646,565184.0165730646,565184.0165730646,565184.0165730646,565184.0165730646
FavoniusLance,594118.1153915427,594118.1153915427,594118.1153915427,594118.1153915427,594118.1153915427
PrototypeStarglitter,569405.5464742273,569405.5464742273,569405.5464742273,569405.5464742273,569405.5464742273
WhiteTassel,534145.263068055,534145.263068055,534145.263068055,534145.263068055,534145.263068055
