Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),1010577.1798460464,1037255.769495793,1064256.4290691968,1091579.158566257,1119223.9579869744
PJWS,988551.058682355,1009816.640844347,1031320.7510480364,1053063.3892934225,1075044.555580506
Homa (50%),1046721.0940594815,1078832.7934819988,1112679.965813524,1148262.6110540568,1185580.7292035976
Homa,978373.2217526189,994212.1373502513,1010918.7894023879,1028493.1779090285,1046935.3028701728
"Vortex (Shielded, Stacked)",976551.6976195188,1002741.8138725999,1028931.9301256815,1055122.0463787627,1081312.1626318432
"Vortex (Shielded, Unstacked)",965949.7679593317,989489.401797366,1013029.0356354008,1036568.6694734351,1060108.303311469
CalamityQueller (Stacked),949554.5762880229,973935.7751180847,998606.5517896083,1023566.9063025931,1048816.8386570397
CalamityQueller (Unstacked),938320.6823270418,959729.1765122176,981361.5560769986,1003217.8210213847,1025297.971345376
"Vortex (Unshielded, Stacked)",924171.4651133575,937266.5232398978,950361.5813664381,963456.6394929793,976551.6976195188
"Vortex (Unshielded, Unstacked)",918870.500283264,930640.3172022809,942410.1341212977,954179.9510403154,965949.7679593317
StaffOfTheScarletSands,945032.06176618,945032.06176618,945032.06176618,945032.06176618,945032.06176618
SkywardSpine,929868.376528882,940579.335918348,953459.4084117942,963827.5272915682,977101.5863157284
EngulfingLightning,909671.4924710885,928928.0836887042,949589.7664962419,971656.5408937014,995128.4068810835
Lithic (4 Stacks),933870.7313839595,970457.2427054042,1008432.158286999,1047075.547391615,1086389.3946339674
Lithic (3 Stacks),896232.8050865446,923010.0423084721,950172.6643036825,977931.1999383206,1006548.488747642
Lithic (2 Stacks),860061.5529135352,877047.2528886856,894373.6523645612,912149.3532329863,930072.9268992096
Lithic (1 Stacks),824635.0595130898,832932.8536316598,841266.1124536856,849634.8359791663,858039.0242081034
Deathmatch (1 Opponent),919032.8576179079,935846.6063904462,952660.3551629846,969474.1039355228,986287.852708061
Deathmatch (2+ Opponents),896614.5259211904,907823.6917695494,919032.8576179079,930242.0234662668,941451.1893146257
Blackcliff (3 Stacks),937683.4420029053,963135.0039643764,988586.565925847,1014038.1278873181,1039489.6898487884
Blackcliff (2 Stacks),903748.0260542776,920715.7340285914,937683.4420029053,954651.1499772195,971618.8579515333
Blackcliff (1 Stacks),869812.6101056498,878296.4640928068,886780.3180799636,895264.1720671207,903748.0260542776
Blackcliff (0 Stacks),835877.1941570216,835877.1941570216,835877.1941570216,835877.1941570216,835877.1941570216
MissiveWindspear (On),820282.608298291,827335.2246432491,834387.8409882076,841440.4573331658,848493.0736781245
MissiveWindspear (Off),792072.1429184572,792072.1429184572,792072.1429184572,792072.1429184572,792072.1429184572
WavebreakersFin,784241.8409440937,784241.8409440937,784241.8409440937,784241.8409440937,784241.8409440937
FavoniusLance,823147.8705448516,823147.8705448516,823147.8705448516,823147.8705448516,823147.8705448516
PrototypeStarglitter,793028.1144396246,793028.1144396246,793028.1144396246,793028.1144396246,793028.1144396246
WhiteTassel,752590.5741213942,752590.5741213942,752590.5741213942,752590.5741213942,752590.5741213942
