Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),664895.9828745233,685394.8184378339,706172.2569291317,727228.2983484173,748562.9426956896
PJWS,635838.5696059075,649191.6985277467,662681.6604294754,676308.455311094,690072.0831726016
Homa (50%),686891.5952736115,713003.012231275,740525.6175583104,769459.4112547181,799804.3933204984
Homa,631456.3979277004,644194.2828515482,657779.1869688943,672069.6852709264,687065.7777576452
"Vortex (Shielded, Stacked)",662160.9695937211,683457.2901856592,704753.6107775971,726049.931369535,747346.2519614727
"Vortex (Shielded, Unstacked)",646483.4681231224,663860.4133474107,681237.358571699,698614.3037959873,715991.2490202753
CalamityQueller (Stacked),638288.270701877,657136.6490494746,676235.523418543,695584.893809082,715184.7602210919
CalamityQueller (Unstacked),628242.2237755511,644421.5305668212,660788.3094496635,677342.5604240781,694084.283490065
"Vortex (Unshielded, Stacked)",619568.3284098454,630216.4887058142,640864.6490017833,651512.8092977523,662160.9695937211
"Vortex (Unshielded, Unstacked)",611729.577674546,620418.0502866901,629106.5228988343,637794.9955109784,646483.4681231224
StaffOfTheScarletSands,594694.0961350783,594694.0961350783,594694.0961350783,594694.0961350783,594694.0961350783
SkywardSpine,526197.1722528309,533378.7415157091,540741.1572194955,548103.5729232818,555563.1766858632
EngulfingLightning,516043.09603111394,529684.3015022186,544312.2732676493,559927.0113274063,576528.5156814897
Lithic (4 Stacks),615428.8010435435,641259.220502243,668098.5717306727,695472.7201125284,723383.279424196
Lithic (3 Stacks),587755.2279933902,606597.503230052,625744.8644642336,645336.4552150506,665547.1097754869
Lithic (2 Stacks),561162.999028247,573094.6847382752,585271.841958917,597766.2054165604,610380.8106661198
Lithic (1 Stacks),535176.3657554227,540983.6002148297,546819.672564347,552684.5828039746,558578.3309337127
Deathmatch (1 Opponent),575938.7599052475,589610.7490156493,603282.7381260509,616954.7272364526,630626.7163468543
Deathmatch (2+ Opponents),557709.4410913786,566824.100498313,575938.7599052475,585053.4193121819,594168.0787191164
Blackcliff (3 Stacks),601889.6457337242,622585.4157661806,643281.1857986366,663976.955831093,684672.7258635492
Blackcliff (2 Stacks),574295.2856904495,588092.465712087,601889.6457337242,615686.8257553619,629484.0057769993
Blackcliff (1 Stacks),546700.9256471746,553599.5156579934,560498.105668812,567396.6956796307,574295.2856904495
Blackcliff (0 Stacks),519460.23396513186,519460.23396513186,519460.23396513186,519460.23396513186,519460.23396513186
MissiveWindspear (On),533516.2421868265,539251.0307323529,544985.8192778793,550720.6078234059,556455.3963689322
MissiveWindspear (Off),510577.0880047207,510577.0880047207,510577.0880047207,510577.0880047207,510577.0880047207
WavebreakersFin,505978.3998715498,505978.3998715498,505978.3998715498,505978.3998715498,505978.3998715498
FavoniusLance,453876.8136023085,453876.8136023085,453876.8136023085,453876.8136023085,453876.8136023085
PrototypeStarglitter,431532.5858855479,431532.5858855479,431532.5858855479,431532.5858855479,431532.5858855479
WhiteTassel,453561.85993745696,453561.85993745696,453561.85993745696,453561.85993745696,453561.85993745696
