Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),488871.0339646897,503143.3443729137,517614.8443463358,532285.533884956,547155.4129887745
PJWS,467768.21258929756,476795.6782148833,485920.97375907726,495144.09922187927,504465.0546032893
Homa (50%),498327.4297997044,514514.83196881745,531577.0803290982,549514.1748805465,568326.1156231627
Homa,463873.4919412,471857.83725186053,480279.605658105,489138.79715993325,498435.4117573452
"Vortex (Shielded, Stacked)",464280.410476793,477357.53343946795,490434.6564021428,503511.77936481754,516588.9023274925
"Vortex (Shielded, Unstacked)",455006.6281771657,465765.30556493363,476523.9829527017,487282.6603404697,498041.33772823773
CalamityQueller (Stacked),464613.1424452473,477709.47335968504,490984.11157387064,504437.0570878041,518068.30990148534
CalamityQueller (Unstacked),458607.66011538584,470090.46670242335,481706.7190912347,493456.41728182,505339.5612741792
"Vortex (Unshielded, Stacked)",438126.1645514434,444664.7260327807,451203.2875141182,457741.8489954557,464280.410476793
"Vortex (Unshielded, Unstacked)",433489.27340162976,438868.6120955136,444247.95078939764,449627.2894832817,455006.6281771657
StaffOfTheScarletSands,441106.2838268997,441106.2838268997,441106.2838268997,441106.2838268997,441106.2838268997
SkywardSpine,445156.80046576314,451292.1556875558,457507.9032078455,463723.6507281355,469939.3982484252
EngulfingLightning,428855.9935889209,438473.3920857963,448789.54653306527,459804.4569307278,471518.12327878387
Lithic (4 Stacks),438013.01802627114,456017.8743175134,474405.2207759421,493636.14473308984,513233.7912579127
Lithic (3 Stacks),419750.4406330273,432581.32161689317,445922.4701644768,459509.66299056157,473369.7443531549
Lithic (2 Stacks),401876.3764536483,410226.7901880107,418651.2064392996,427149.62520751526,435923.8836389336
Lithic (1 Stacks),384617.4994379965,388561.1652424483,392556.23293018003,396666.6875950504,400795.6428891522
Deathmatch (1 Opponent),417982.8915679686,426465.20202256576,434947.5124771629,443429.82293176,451912.1333863571
Deathmatch (2+ Opponents),406673.14429517224,412328.01793157036,417982.8915679686,423637.76520436653,429292.63884076476
Blackcliff (3 Stacks),433571.0024783426,446359.0981190193,459147.19375969627,471935.28940037295,484723.38504104986
Blackcliff (2 Stacks),416520.2082907735,425045.60538455803,433571.0024783426,442096.39957212715,450621.7966659116
Blackcliff (1 Stacks),399469.4141032044,403732.11265009653,407994.81119698886,412257.5097438812,416520.2082907735
Blackcliff (0 Stacks),382418.6199156352,382418.6199156352,382418.6199156352,382418.6199156352,382418.6199156352
MissiveWindspear (On),378545.31988146924,382066.7983758895,385588.2768703096,389109.75536473,392631.2338591502
MissiveWindspear (Off),364459.4059037882,364459.4059037882,364459.4059037882,364459.4059037882,364459.4059037882
WavebreakersFin,369200.9600551899,369200.9600551899,369200.9600551899,369200.9600551899,369200.9600551899
FavoniusLance,381707.93836291804,381707.93836291804,381707.93836291804,381707.93836291804,381707.93836291804
PrototypeStarglitter,361670.00485515,361670.00485515,361670.00485515,361670.00485515,361670.00485515
WhiteTassel,330870.69421932474,330870.69421932474,330870.69421932474,330870.69421932474,330870.69421932474
