Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),1030487.1139896454,1058110.1542471834,1086345.9134959725,1114997.1983058536,1144145.936713702
PJWS,989864.1986152997,1007448.3219712401,1025211.1940637748,1043152.8148929031,1061489.864983386
Homa (50%),1050268.3502137645,1082640.5088471817,1117286.905328595,1154152.4186479463,1192815.9742210405
Homa,982979.2767646386,998351.8362485679,1014749.9418130451,1032045.8038027575,1050482.495920945
LumidouceElegy,977323.9946916723,990094.8539202634,1002892.8653612514,1015690.8768022395,1028722.1900522946
"Vortex (Shielded, Stacked)",1041696.0153612292,1070430.814772157,1099165.614183085,1127900.413594013,1156635.2130049411
"Vortex (Shielded, Unstacked)",1023816.4344042612,1048081.3385759467,1072346.2427476328,1096611.146919319,1120876.0510910049
CalamityQueller (Stacked),1005802.3465098548,1032696.163462774,1059923.5240516814,1087484.4282765773,1115378.876137461
CalamityQueller (Unstacked),994382.7025523868,1018245.4434495947,1042371.2619562529,1066760.1580723617,1091412.1317979207
"Vortex (Unshielded, Stacked)",984226.4165393731,998593.816244837,1012961.2159503007,1027328.615655765,1041696.0153612292
"Vortex (Unshielded, Unstacked)",975286.6260608891,987419.0781467321,999551.5302325748,1011683.982318418,1023816.4344042612
StaffOfTheScarletSands,932300.578617984,932300.578617984,932300.578617984,932300.578617984,932300.578617984
SkywardSpine,852959.8804440267,860041.3498161177,871611.653710522,878340.2678418678,890323.1854488663
EngulfingLightning,844862.2485883594,863415.1716210099,883326.2602718156,904595.514540777,927222.9344278935
Lithic (4 Stacks),975403.4786108397,1007104.7306992628,1039327.5052662313,1072073.416088132,1105344.0769413514
Lithic (3 Stacks),941346.1573643566,963716.3710698846,984280.682799944,1008440.1748415456,1034680.0740281539
Lithic (2 Stacks),904803.2861731384,921322.0130500144,934870.3824633181,952029.2635289297,965414.2817413212
Lithic (1 Stacks),870247.5354475527,879918.4290868782,888612.9147572056,893494.4039132588,899859.4972671336
Deathmatch (1 Opponent),920244.1810438412,937252.515845788,954333.0425702534,971643.3665167643,988953.6904632753
Deathmatch (2+ Opponents),897913.9742963373,909051.5380679263,920244.1810438412,931583.0709118057,942921.96077977
Blackcliff (3 Stacks),951426.10607102,978034.69584778,1004643.2856245402,1031251.8754013001,1057860.46517806
Blackcliff (2 Stacks),916449.1362454416,933869.0288872517,951426.10607102,969165.1659221936,986904.2257733669
Blackcliff (1 Stacks),882128.5869804532,890678.9496966768,899229.3124129006,907779.6751291242,916449.1362454416
Blackcliff (0 Stacks),848464.4582760549,848464.4582760549,848464.4582760549,848464.4582760549,848464.4582760549
MissiveWindspear (On),875172.9345091538,882910.7969163425,890648.659323531,898386.5217307193,906124.3841379079
MissiveWindspear (Off),844221.4848803999,844221.4848803999,844221.4848803999,844221.4848803999,844221.4848803999
WavebreakersFin,830097.3526490895,830097.3526490895,830097.3526490895,830097.3526490895,830097.3526490895
FavoniusLance,763757.0761291053,763757.0761291053,763757.0761291053,763757.0761291053,763757.0761291053
PrototypeStarglitter,737567.9480346519,737567.9480346519,737567.9480346519,737567.9480346519,737567.9480346519
WhiteTassel,770918.6531821731,770918.6531821731,770918.6531821731,770918.6531821731,770918.6531821731
