Weapon,R1,R2,R3,R4,R5
PJWS,633233.0294903324,645190.6013330007,657421.7926691191,669824.0978824922,682364.2280239773
Homa (50%),676212.0007094016,698056.9689870744,721082.5459315515,745288.7315428327,770675.5258209184
Homa,630180.5059780577,640745.960096686,651890.2435954327,663811.9017661634,676357.7228218558
FracturedHalo,645910.7034035828,659067.9610365484,672377.6181015423,685687.2751665364,698996.9322315307
LumidouceElegy,624802.2823338221,633479.6801920217,642157.0780502211,650982.8741663919,659834.58055788
"Vortex (Shielded, Stacked)",660432.0844226442,678940.9444244565,697449.8044262687,715958.6644280808,734467.5244298931
"Vortex (Shielded, Unstacked)",648698.1035157386,664273.4682908244,679848.8330659104,695424.197840996,710999.5626160818
CalamityQueller (Stacked),641075.627394122,659418.5443275685,678010.122142501,696850.3608389192,715939.2604168232
CalamityQueller (Unstacked),633495.5902826912,649806.3964822156,666311.0229808001,683009.4697784446,699901.7368751492
"Vortex (Unshielded, Stacked)",623414.3644190201,632668.794419926,641923.224420832,651177.6544217382,660432.0844226442
"Vortex (Unshielded, Unstacked)",617547.3739655672,625335.05635311,633122.7387406528,640910.4211281957,648698.1035157386
StaffOfTheScarletSands,592970.5394760446,592970.5394760446,592970.5394760446,592970.5394760446,592970.5394760446
SkywardSpine,539651.3522253621,544069.1373636989,552189.6052707516,556548.4734419858,564927.2246829359
EngulfingLightning,533786.3659555534,545801.0739799965,558702.2984993021,572490.0395134701,587164.2970225008
SacrificersStaff,534023.3620621552,536244.5217021729,538465.6813421908,540686.8409822087,542908.0006222266
Lithic (4 Stacks),621634.1516712672,643435.633157923,665612.4527425504,688165.7494482213,711096.6622980086
Lithic (3 Stacks),597789.208297154,614050.5110984535,629002.7404592572,643871.3383838481,661790.353423804
Lithic (2 Stacks),573117.9253841363,585382.1365911915,593732.8516740206,606466.87052564,614714.1246827734
Lithic (1 Stacks),551566.8833485411,557428.2315899917,562562.5826817409,565814.0774175859,571878.3590413579
Deathmatch (1 Opponent),590576.6325342011,601935.7351862781,613294.8378383549,624653.9404904319,636013.043142509
Deathmatch (2+ Opponents),575431.1623314319,583003.8974328164,590576.6325342011,598149.3676355858,605722.1027369704
Blackcliff (3 Stacks),610751.3898992555,628174.2195933659,645597.0492874768,663019.8789815871,680442.7086756973
Blackcliff (2 Stacks),587520.950307108,599136.1701031817,610751.3898992555,622366.6096953291,633981.8294914028
Blackcliff (1 Stacks),564290.5107149605,570098.1206129976,575905.7305110343,581713.3404090711,587520.950307108
Blackcliff (0 Stacks),541326.9357237926,541326.9357237926,541326.9357237926,541326.9357237926,541326.9357237926
MissiveWindspear (On),553153.674651419,558137.8407129181,563122.0067744174,568106.1728359167,573090.338897416
MissiveWindspear (Off),533217.0104054217,533217.0104054217,533217.0104054217,533217.0104054217,533217.0104054217
WavebreakersFin,524137.6815519593,524137.6815519593,524137.6815519593,524137.6815519593,524137.6815519593
FavoniusLance,481396.91557723715,481396.91557723715,481396.91557723715,481396.91557723715,481396.91557723715
PrototypeStarglitter,464518.5881910899,464518.5881910899,464518.5881910899,464518.5881910899,464518.5881910899
WhiteTassel,491382.4194235255,491382.4194235255,491382.4194235255,491382.4194235255,491382.4194235255
