Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),767338.4280896029,789703.7495105218,812542.4798569918,835697.4457390489,859461.5965912389
PJWS,738153.7143800603,753177.9635431239,768395.4120161189,783979.9227233424,799719.5323971648
Homa (50%),784147.6966395508,812164.774341803,842298.7696160378,874549.301249347,909010.9901350841
Homa,726118.2829433939,739361.8398545207,753466.2746722928,768480.325605963,784334.5912917046
"Vortex (Shielded, Stacked)",790376.2630617569,819004.7376425484,847739.537053477,876474.3364644046,905209.135875333
"Vortex (Shielded, Unstacked)",772838.2926247368,796655.2614463384,820920.1656180249,845185.0697897105,869449.9739613967
CalamityQueller (Stacked),751463.2637007996,773798.0612033643,796587.0234396755,819711.0465498965,843449.294549851
CalamityQueller (Unstacked),741350.5293205667,760817.3940145551,780708.3735535244,800926.9152737889,821380.9868429875
"Vortex (Unshielded, Stacked)",734692.4707988584,748467.2516868131,762242.0325747676,776305.1727650475,790376.2630617569
"Vortex (Unshielded, Unstacked)",726174.6714830196,737719.5267386432,749344.7626369637,760969.9985352845,772838.2926247368
StaffOfTheScarletSands,672645.2303105398,672645.2303105398,672645.2303105398,672645.2303105398,672645.2303105398
SkywardSpine,619628.3490858849,626345.6895698712,635448.2075738696,641996.9155546138,651319.5132782061
EngulfingLightning,608067.095799973,624299.77169987,641826.1580580202,660893.8455281256,681484.1892848737
Lithic (4 Stacks),717462.7772743976,744316.2713299171,771679.8857126309,799555.2341989251,827943.9305651871
Lithic (3 Stacks),687270.7258647238,706911.6977451716,725297.0209968798,743790.2526793899,766417.2811965114
Lithic (2 Stacks),655531.3607494908,670487.0339912712,680908.7930313405,696409.9820350491,706783.8526882927
Lithic (1 Stacks),628011.6609561023,635118.4066316483,641544.224595942,645592.5026806612,652952.3008529563
Deathmatch (1 Opponent),655361.4984825794,669651.9309834478,684218.8691286617,698811.2907740942,713697.3307820646
Deathmatch (2+ Opponents),636450.8477480202,645834.5434820004,655361.4984825794,664888.4534831584,674490.5880317066
Blackcliff (3 Stacks),689657.3246567838,712435.9079211866,735603.6337926317,759108.6130153036,782950.8455892026
Blackcliff (2 Stacks),659872.325467158,674738.8804340634,689657.3246567838,704843.0468330526,720098.744407
Blackcliff (1 Stacks),630743.7468381224,638017.4407168932,645291.1345956645,652564.8284744355,659872.325467158
Blackcliff (0 Stacks),602273.9579394531,602273.9579394531,602273.9579394531,602273.9579394531,602273.9579394531
MissiveWindspear (On),630785.6544577889,638044.7660509326,645303.8776440764,652562.9892372204,659912.9672348938
MissiveWindspear (Off),602314.7622412739,602314.7622412739,602314.7622412739,602314.7622412739,602314.7622412739
WavebreakersFin,596339.8154077436,596339.8154077436,596339.8154077436,596339.8154077436,596339.8154077436
FavoniusLance,535959.1055195229,535959.1055195229,535959.1055195229,535959.1055195229,535959.1055195229
PrototypeStarglitter,509317.7113940308,509317.7113940308,509317.7113940308,509317.7113940308,509317.7113940308
WhiteTassel,525959.0279026655,525959.0279026655,525959.0279026655,525959.0279026655,525959.0279026655
