Weapon,R1,R2,R3,R4,R5
PJWS,1413768.231872821,1433242.8264274192,1452874.9146400527,1472664.4965107199,1492611.5720394216
Homa (50%),1504698.6083645716,1541098.1452750848,1579464.8907527123,1619798.8447974576,1662100.007409318
Homa,1427224.324987214,1445178.1923715803,1464115.6640395047,1484036.7399909876,1504941.420226028
LumidouceElegy,1424032.9555607687,1438853.7477235366,1453674.539886305,1468495.3320490725,1483316.1242118408
"Vortex (Shielded, Stacked)",1396884.6683005346,1427322.647701138,1457760.6271017408,1488198.606502344,1518636.5859029468
"Vortex (Shielded, Unstacked)",1375467.7783125562,1400551.535216165,1425635.2921197733,1450719.0490233817,1475802.80592699
CalamityQueller (Stacked),1377124.6172928729,1405952.9459168774,1435073.499347196,1464486.2775838277,1494191.2806267734
CalamityQueller (Unstacked),1363522.1420223254,1388768.4125420833,1414234.3321535112,1439919.900856608,1465825.118651375
"Vortex (Unshielded, Stacked)",1336008.7094993284,1351227.6991996297,1366446.6888999313,1381665.678600233,1396884.6683005346
"Vortex (Unshielded, Unstacked)",1325300.264505339,1337842.1429571433,1350384.0214089474,1362925.899860752,1375467.7783125562
StaffOfTheScarletSands,1396301.0703476663,1396301.0703476663,1396301.0703476663,1396301.0703476663,1396301.0703476663
SkywardSpine,1226091.590443212,1239712.8927624258,1256469.7053795834,1269660.5006784433,1286913.7190735748
EngulfingLightning,1188637.5240450327,1208406.2777873937,1229634.8179093092,1252323.1444107785,1276471.2572918024
Lithic (4 Stacks),1357051.683931754,1402770.616468516,1449169.2518466262,1496249.5643376298,1544013.5282130733
Lithic (3 Stacks),1311936.1216485729,1344516.5713866628,1376848.5948098758,1410147.8852419008,1449650.1720018643
Lithic (2 Stacks),1264376.40234212,1287546.1464985653,1308041.3117692363,1331981.4588415714,1352309.182914481
Lithic (1 Stacks),1220380.2998131833,1231855.3932611323,1243371.749223078,1252305.8487044135,1263369.962219854
Deathmatch (1 Opponent),1353345.8296753904,1372390.1817533993,1391434.533831408,1410478.8859094172,1429523.2379874256
Deathmatch (2+ Opponents),1327953.3602380443,1340649.5949567177,1353345.8296753904,1366042.0643940626,1378738.2991127355
Blackcliff (3 Stacks),1368335.7738808263,1397312.2998932202,1426288.8259056127,1455265.3519180063,1484241.8779303997
Blackcliff (2 Stacks),1329700.4058643025,1349018.0898725647,1368335.7738808263,1387653.4578890887,1406971.1418973505
Blackcliff (1 Stacks),1291065.0378477778,1300723.8798519091,1310382.72185604,1320041.5638601712,1329700.4058643025
Blackcliff (0 Stacks),1252429.669831254,1252429.669831254,1252429.669831254,1252429.669831254,1252429.669831254
MissiveWindspear (On),1208489.3674740419,1216685.871412926,1224882.375351809,1233078.879290693,1241275.3832295767
MissiveWindspear (Off),1175703.3517185068,1175703.3517185068,1175703.3517185068,1175703.3517185068,1175703.3517185068
WavebreakersFin,1174213.6816559064,1174213.6816559064,1174213.6816559064,1174213.6816559064,1174213.6816559064
FavoniusLance,1097205.442404394,1097205.442404394,1097205.442404394,1097205.442404394,1097205.442404394
PrototypeStarglitter,1062728.2057608939,1062728.2057608939,1062728.2057608939,1062728.2057608939,1062728.2057608939
WhiteTassel,1145092.5625601227,1145092.5625601227,1145092.5625601227,1145092.5625601227,1145092.5625601227
