Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),732679.1500807068,754922.3824428422,777498.7424368518,800694.087120002,824188.9959682141
PJWS,701432.5448146746,715731.3661522805,730404.6058195689,745221.5417316139,760182.1738884153
Homa (50%),756604.9177373166,785736.2437194897,817027.2474916064,850583.5814488351,886347.2130321285
Homa,696403.2216685212,710113.359189216,724768.0018714175,740245.9675794967,756797.1630399907
LumidouceElegy,691966.480655869,703416.7650813484,714871.2549631034,726344.4709370595,738068.7437420677
"Vortex (Shielded, Stacked)",750229.966461831,775842.1834423275,801454.4004228248,827066.6174033216,852678.8343838186
"Vortex (Shielded, Unstacked)",731153.5676089788,751996.6848762624,772839.8021435465,793682.9194108302,814526.0366781141
CalamityQueller (Stacked),711353.7718044445,733043.5694084207,755019.2510233361,777280.8166491905,799828.2662859845
CalamityQueller (Unstacked),699169.2288719565,717633.0721796382,736310.8720729898,755202.6285520118,774308.3416167041
"Vortex (Unshielded, Stacked)",699005.532500837,711811.6409910856,724617.7494813341,737423.8579715826,750229.966461831
"Vortex (Unshielded, Unstacked)",689467.3330744109,699888.8917080528,710310.4503416949,720732.0089753369,731153.5676089788
StaffOfTheScarletSands,655872.7778744355,655872.7778744355,655872.7778744355,655872.7778744355,655872.7778744355
SkywardSpine,583222.0678855404,591168.8297679494,599115.5916503583,607208.1238914006,615478.0804339839
EngulfingLightning,574466.4997704022,590856.8885289233,608431.2330454703,627189.5333200436,647131.789352643
Lithic (4 Stacks),688832.4796567198,716742.2915793462,745214.2483041623,774250.0504105873,803851.3984780399
Lithic (3 Stacks),658262.9510347106,678265.1314104514,698255.0612409444,718588.7467095795,742131.3096511348
Lithic (2 Stacks),627147.1337662378,640871.3420770316,653465.7031940266,667697.7831641829,680299.5997184261
Lithic (1 Stacks),597940.2493417446,604557.5224202485,611209.0494964644,616980.2010410121,623657.4446966203
Deathmatch (1 Opponent),634258.0501898507,649275.8356405238,664361.6809192825,679737.9177203383,695162.991406399
Deathmatch (2+ Opponents),614595.894361242,624426.9722755464,634258.0501898507,644247.2205476045,654304.4507334436
Blackcliff (3 Stacks),664386.639384174,687990.9061376383,711971.7453696866,736453.5482786531,760935.3511876194
Blackcliff (2 Stacks),633532.9107496156,648784.9794689715,664386.639384174,680008.4940379752,695973.3182373011
Blackcliff (1 Stacks),603412.1323336264,610859.9778233117,618307.8233129974,625906.8763899375,633532.9107496156
Blackcliff (0 Stacks),574024.3041362063,574024.3041362063,574024.3041362063,574024.3041362063,574024.3041362063
MissiveWindspear (On),600234.2064737505,607131.202972803,614028.1994718553,620925.1959709076,627822.1924699602
MissiveWindspear (Off),572646.2204775414,572646.2204775414,572646.2204775414,572646.2204775414,572646.2204775414
WavebreakersFin,562031.1357055001,562031.1357055001,562031.1357055001,562031.1357055001,562031.1357055001
FavoniusLance,503290.8997676958,503290.8997676958,503290.8997676958,503290.8997676958,503290.8997676958
PrototypeStarglitter,478653.4598318827,478653.4598318827,478653.4598318827,478653.4598318827,478653.4598318827
WhiteTassel,501210.53837742814,501210.53837742814,501210.53837742814,501210.53837742814,501210.53837742814
