Weapon,R1,R2,R3,R4,R5
PJWS,601226.6074153691,614302.546940757,627511.3799143347,640983.511083204,654724.9789372229
Homa (50%),654436.7609101577,681305.732849775,709626.8351260823,739400.0677390792,770625.430688766
Homa,599161.6543446971,611784.700759649,625167.5485195162,639523.1764983888,654615.9968468157
FracturedHalo,617955.2632127411,633826.8732895775,649808.4899599133,666091.2014326988,682461.873051882
LumidouceElegy,594409.1232869494,604801.4143426048,615311.3621282143,625968.0196764786,636624.6772247427
"Vortex (Shielded, Stacked)",638969.9468979292,660872.845885857,682775.7448737854,704678.6438617136,726581.542849642
"Vortex (Shielded, Unstacked)",622728.5273551831,640571.0714574247,658413.6155596665,676256.1596619082,694098.70376415
CalamityQueller (Stacked),606106.6561963917,624763.380973002,643669.5952891326,662825.2991447838,682230.4925399555
CalamityQueller (Unstacked),595720.1649142022,611623.3401139354,627713.2341506574,643989.8470243682,660453.1787350676
"Vortex (Unshielded, Stacked)",595164.1489220724,606115.5984160365,617067.0479100007,628018.4974039647,638969.9468979292
"Vortex (Unshielded, Unstacked)",587043.4391506994,595964.7112018203,604885.9832529413,613807.255304062,622728.5273551831
StaffOfTheScarletSands,563961.2649749632,563961.2649749632,563961.2649749632,563961.2649749632,563961.2649749632
SkywardSpine,495890.6856901606,502777.4535504313,509664.22141070216,516777.75375811313,523971.4164696936
EngulfingLightning,488672.51836043847,502694.1453414772,517729.16847549693,533777.5877624976,550839.4032024792
SacrificersStaff,487811.0918713455,490331.7081196585,492869.524382984,495458.8209083645,498048.1174337451
Lithic (4 Stacks),589319.580691703,614663.6710178029,641107.2300006956,668100.281362207,695644.4915392294
Lithic (3 Stacks),561736.4664768785,580235.4345336445,599012.0933292153,618328.52757835,638164.4405310625
Lithic (2 Stacks),535209.1884251111,546893.3081202317,558911.2065840104,571151.2883755858,583514.7882732974
Lithic (1 Stacks),509361.96399113245,515041.26742980996,520750.1629428297,526488.6505301922,532256.7301918967
Deathmatch (1 Opponent),547523.5628022869,561260.0769334976,575240.9485634769,589309.8804146467,603378.8122658163
Deathmatch (2+ Opponents),529425.913759314,538365.8867148132,547523.5628022869,556681.2388897608,565861.660662697
Blackcliff (3 Stacks),573528.3289529083,594821.9100673004,616115.4911816926,637409.0722960851,658702.6534104772
Blackcliff (2 Stacks),545180.3927905917,559332.6082099801,573528.3289529083,587724.0496958364,601919.7704387645
Blackcliff (1 Stacks),517550.6914083102,524410.6457945395,531333.8947932235,538257.1437919075,545180.3927905917
Blackcliff (0 Stacks),490639.2248060638,490639.2248060638,490639.2248060638,490639.2248060638,490639.2248060638
MissiveWindspear (On),510697.4907439708,516595.6220050744,522493.75326617813,528391.8845272817,534290.0157883855
MissiveWindspear (Off),487104.9656995564,487104.9656995564,487104.9656995564,487104.9656995564,487104.9656995564
WavebreakersFin,477846.958185205,477846.958185205,477846.958185205,477846.958185205,477846.958185205
FavoniusLance,427277.3348404843,427277.3348404843,427277.3348404843,427277.3348404843,427277.3348404843
PrototypeStarglitter,406280.05738841183,406280.05738841183,406280.05738841183,406280.05738841183,406280.05738841183
WhiteTassel,427993.0728181276,427993.0728181276,427993.0728181276,427993.0728181276,427993.0728181276
