Weapon,R1,R2,R3,R4,R5
PJWS,1249556.79415761,1267157.7283890813,1284899.0347374333,1302780.7132026665,1320802.7637847809
Homa (50%),1344452.6691032425,1378514.0406164927,1414416.2548309374,1452159.3117465766,1491743.2113634108
Homa,1271955.0338908317,1288755.6143098073,1306476.6160793803,1325118.0391995504,1344679.8836703184
LumidouceElegy,1266482.4596684547,1280325.7138572144,1294168.9680459732,1308012.2222347325,1321855.4764234915
"Vortex (Shielded, Stacked)",1228120.6637000237,1255996.722738438,1283872.7817768515,1311748.840815265,1339624.8998536784
"Vortex (Shielded, Unstacked)",1208285.7456150374,1231203.075132205,1254120.404649372,1277037.7341665388,1299955.0636837056
CalamityQueller (Stacked),1199370.5491342475,1224822.2693965123,1250530.3587084434,1276494.8170700413,1302715.644481304
CalamityQueller (Unstacked),1186801.871350977,1208952.2687013177,1231295.373714882,1253831.1863916703,1276559.7067316817
"Vortex (Unshielded, Stacked)",1172368.5456231963,1186306.5751424031,1200244.6046616097,1214182.634180817,1228120.6637000237
"Vortex (Unshielded, Unstacked)",1162451.0865807033,1173909.7513392866,1185368.41609787,1196827.0808564539,1208285.7456150374
StaffOfTheScarletSands,1250201.068140644,1250201.068140644,1250201.068140644,1250201.068140644,1250201.068140644
SkywardSpine,1069515.6180967381,1084105.0647461303,1098694.5113955226,1113501.9282444755,1128684.7274218227
EngulfingLightning,1037351.7434835644,1055433.8408595095,1074848.7203090598,1095596.3818322157,1117676.8254289767
Lithic (4 Stacks),1197590.879691687,1242147.9006905495,1287407.858988389,1333372.8156597817,1380044.8317793068
Lithic (3 Stacks),1153919.8101583496,1186037.546709856,1219056.8443914705,1251850.649370988,1286972.0857464476
Lithic (2 Stacks),1111054.9820216955,1132044.4894672937,1153187.5667027368,1174484.2137280244,1196165.557430371
Lithic (1 Stacks),1069760.6748249724,1079738.5369791957,1089753.230160746,1099962.3584093975,1110361.1310135438
Deathmatch (1 Opponent),1212285.6264228243,1230117.042023602,1247948.4576243795,1265779.873225157,1283611.2888259343
Deathmatch (2+ Opponents),1188510.405621788,1200398.0160223064,1212285.6264228243,1224173.236823343,1236060.8472238614
Blackcliff (3 Stacks),1220590.0942589056,1247609.7377272206,1274629.3811955357,1301649.024663851,1328668.6681321664
Blackcliff (2 Stacks),1184563.9029678188,1202576.9986133624,1220590.0942589056,1238603.189904449,1256616.2855499927
Blackcliff (1 Stacks),1148537.711676732,1157544.2594995038,1166550.8073222758,1175557.355145047,1184563.9029678188
Blackcliff (0 Stacks),1112511.5203856453,1112511.5203856453,1112511.5203856453,1112511.5203856453,1112511.5203856453
MissiveWindspear (On),1060714.539947683,1068221.1560965981,1075727.772245513,1083234.3883944282,1090741.0045433433
MissiveWindspear (Off),1030688.0753520228,1030688.0753520228,1030688.0753520228,1030688.0753520228,1030688.0753520228
WavebreakersFin,1023563.134450606,1023563.134450606,1023563.134450606,1023563.134450606,1023563.134450606
FavoniusLance,955916.8935542359,955916.8935542359,955916.8935542359,955916.8935542359,955916.8935542359
PrototypeStarglitter,927221.8827661425,927221.8827661425,927221.8827661425,927221.8827661425,927221.8827661425
WhiteTassel,1017447.0757914144,1017447.0757914144,1017447.0757914144,1017447.0757914144,1017447.0757914144
