Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),773459.178704408,794940.4205671167,816684.1960775802,838690.5052357997,860959.348041775
PJWS,756848.0635827403,774232.7405367546,791811.8524015718,809585.3991771928,827553.3808636178
Homa (50%),805913.3456354822,832918.966942576,861384.1037848864,891308.7561624139,922692.9240751592
Homa,748433.4616723674,761753.8328840114,775803.961863265,790583.8486101266,806093.4931245967
"Vortex (Shielded, Stacked)",761147.2783661659,783161.5704248572,805175.8624835478,827190.1545422388,849204.4466009291
"Vortex (Shielded, Unstacked)",753435.7268559689,773522.131037111,793608.5352182523,813694.9393993941,833781.3435805351
CalamityQueller (Stacked),729500.0375417141,749127.5539752251,768991.0457700422,789090.512926165,809425.9554435934
CalamityQueller (Unstacked),720807.9960513936,738128.6710641393,755631.789018917,773317.3499157261,791185.3537545669
"Vortex (Unshielded, Stacked)",717118.6942487841,728125.8402781291,739132.9863074749,750140.1323368202,761147.2783661659
"Vortex (Unshielded, Unstacked)",713262.9184936857,723306.1205842561,733349.3226748272,743392.5247653979,753435.7268559689
StaffOfTheScarletSands,719089.9083848833,719089.9083848833,719089.9083848833,719089.9083848833,719089.9083848833
SkywardSpine,706794.0435865386,714921.3510382685,724788.2106634064,732656.8604331394,742821.3958609429
EngulfingLightning,696815.2198923811,713088.4195476647,730558.1415726992,749224.3859674848,769087.1527320221
Lithic (4 Stacks),722224.9742878834,751227.8514141843,781465.3353419708,812263.0498918556,843622.6699758433
Lithic (3 Stacks),691854.159272846,713094.6282666763,734614.2002700855,756733.6243788189,779426.1601950711
Lithic (2 Stacks),662639.5923786031,676075.8660907868,689897.0039194413,703964.2822454687,718155.6063535308
Lithic (1 Stacks),634121.8180121618,640676.3707179761,647260.6659965672,653874.7038479364,660518.4842720841
Deathmatch (1 Opponent),704965.9171357292,719106.4003154297,733246.8834951294,747387.3666748296,761527.8498545297
Deathmatch (2+ Opponents),686111.9395627956,695538.9283492626,704965.9171357292,714392.9059221958,723819.8947086628
Blackcliff (3 Stacks),721575.0523577837,742976.9276933738,764378.8030289635,785780.6783645535,807182.5537001427
Blackcliff (2 Stacks),693039.218576997,707307.1354673905,721575.0523577837,735842.9692481768,750110.8861385699
Blackcliff (1 Stacks),664503.3847962107,671637.3432414071,678771.301686604,685905.2601318007,693039.218576997
Blackcliff (0 Stacks),635967.5510154241,635967.5510154241,635967.5510154241,635967.5510154241,635967.5510154241
MissiveWindspear (On),633893.8200549294,639821.94784541,645750.0756358912,651678.2034263719,657606.3312168524
MissiveWindspear (Off),610181.3088930066,610181.3088930066,610181.3088930066,610181.3088930066,610181.3088930066
WavebreakersFin,598997.8354850676,598997.8354850676,598997.8354850676,598997.8354850676,598997.8354850676
FavoniusLance,625943.5524002761,625943.5524002761,625943.5524002761,625943.5524002761,625943.5524002761
PrototypeStarglitter,603247.6200452363,603247.6200452363,603247.6200452363,603247.6200452363,603247.6200452363
WhiteTassel,572981.1536796975,572981.1536796975,572981.1536796975,572981.1536796975,572981.1536796975
