Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),608270.8406560982,627665.2207726806,647389.8167969835,667376.946469042,687626.6097888558
PJWS,594844.9312825678,610692.2251400216,626986.2786423813,643474.7670555444,660157.6903795109
Homa (50%),631437.367478965,657119.2222666157,684189.0497881478,712646.8500435608,742492.6230328555
Homa,578323.27769896,590388.6163258014,603320.7529721385,617042.1247450324,631608.6844652764
"Vortex (Shielded, Stacked)",615487.2868664678,636422.4783021755,657357.6697378835,678292.8611735918,699228.0526092997
"Vortex (Shielded, Unstacked)",608373.0968992051,627529.7408430972,646686.3847869895,665843.0287308822,684999.6726747744
CalamityQueller (Stacked),586448.1949296339,604336.1665654702,622460.1135626116,640820.035921059,659415.9336408118
CalamityQueller (Unstacked),578291.4776320547,594006.4388953107,609903.8431005981,625983.690247917,642245.9803372674
"Vortex (Unshielded, Stacked)",573616.9039950517,584084.4997129056,594552.0954307597,605019.6911486135,615487.2868664678
"Vortex (Unshielded, Unstacked)",570059.8090114205,579638.1309833666,589216.4529553128,598794.7749272586,608373.0968992051
StaffOfTheScarletSands,543438.1928969485,543438.1928969485,543438.1928969485,543438.1928969485,543438.1928969485
SkywardSpine,547738.3403639644,555185.5323131408,562704.7426837729,570305.0672951067,578056.9705736411
EngulfingLightning,539011.6762061331,554502.7240441712,571134.4666945679,588906.9041573235,607820.0364324378
Lithic (4 Stacks),567691.2327999615,592035.3746224982,617434.8052179497,643359.7202686191,669811.7125853662
Lithic (3 Stacks),541236.9401874063,559008.4397617556,577045.361222952,595600.1556385738,614653.2078237963
Lithic (2 Stacks),515795.0606130264,527020.4034752473,538566.4543029327,550325.6467235499,562202.8044272105
Lithic (1 Stacks),491003.6394286513,496460.74530749273,501946.1358322009,507459.81100277655,513001.7708192191
Deathmatch (1 Opponent),526182.341202792,539311.9526370913,552744.0774193131,566191.419789951,579638.7621605889
Deathmatch (2+ Opponents),508815.3252773145,517429.2669132593,526182.341202792,534935.4154923251,543779.1825055544
Blackcliff (3 Stacks),552018.3404008877,572371.1346692293,592723.9289375714,613076.7232059133,633429.5174742551
Blackcliff (2 Stacks),524881.2813764316,538449.8108886594,552018.3404008877,565586.8699131154,579155.3994253434
Blackcliff (1 Stacks),498359.1852800996,504976.55329263554,511593.92130517156,518211.2893177077,524881.2813764316
Blackcliff (0 Stacks),472523.591122351,472523.591122351,472523.591122351,472523.591122351,472523.591122351
MissiveWindspear (On),491316.19207603985,496953.7338065748,502591.2755371097,508228.8172676447,513866.35899817984
MissiveWindspear (Off),468766.0251538999,468766.0251538999,468766.0251538999,468766.0251538999,468766.0251538999
WavebreakersFin,461672.4870722067,461672.4870722067,461672.4870722067,461672.4870722067,461672.4870722067
FavoniusLance,471251.96929691394,471251.96929691394,471251.96929691394,471251.96929691394,471251.96929691394
PrototypeStarglitter,447333.23057083157,447333.23057083157,447333.23057083157,447333.23057083157,447333.23057083157
WhiteTassel,410699.25045156525,410699.25045156525,410699.25045156525,410699.25045156525,410699.25045156525
