Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),809126.3802788766,830048.8454019277,851233.8441727348,872681.3765912966,894391.4426576145
PJWS,791659.8088042105,808234.9423768087,825004.5108602111,841968.5142544163,859126.9525594256
Homa (50%),820811.7103990143,842289.0459535482,864927.1215088571,888725.9370649398,913685.4926217976
Homa,775098.4590180053,785692.0342951752,796865.9795727325,808620.2948506773,820954.9801290097
"Vortex (Shielded, Stacked)",749731.144995754,767238.919846164,784746.6946965733,802254.4695469826,819762.2443973927
"Vortex (Shielded, Unstacked)",743214.3165714258,759092.8843157537,774971.452060081,790850.0198044084,806728.5875487364
CalamityQueller (Stacked),758278.0879896474,777444.2176490993,796846.3226698572,816484.4030519208,836358.4587952904
CalamityQueller (Unstacked),751025.8360113914,768245.0716280941,785646.7501868285,803230.8716875947,820997.4361303926
"Vortex (Unshielded, Stacked)",714715.5952949347,723469.4827201393,732223.3701453442,740977.2575705493,749731.144995754
"Vortex (Unshielded, Unstacked)",711457.1810827707,719396.4649549342,727335.7488270982,735275.0326992621,743214.3165714258
StaffOfTheScarletSands,750960.8219494269,750960.8219494269,750960.8219494269,750960.8219494269,750960.8219494269
SkywardSpine,656768.9379278593,665820.8286967095,674991.3274806371,684161.8262645652,693332.325048493
EngulfingLightning,629826.2793050387,641141.1872826408,653285.5787543879,666259.45372028,680062.8121803178
Lithic (4 Stacks),724131.806168587,751266.6482985734,779532.6980334502,808253.4514020312,837430.2404472552
Lithic (3 Stacks),696926.3315448309,716870.5214532099,737036.6795556488,757745.9840466375,778969.8595569212
Lithic (2 Stacks),670749.9715162738,683387.029915324,696387.0995302661,709609.2367378323,722930.0264760914
Lithic (1 Stacks),645143.0734880943,651331.5056368244,657543.5917947902,663779.3319619914,670038.726138428
Deathmatch (1 Opponent),715372.6314846444,726618.4346713278,737864.2378580099,749110.0410446932,760355.8442313763
Deathmatch (2+ Opponents),700378.2272357339,707875.4293601895,715372.6314846444,722869.8336090995,730367.0357335549
Blackcliff (3 Stacks),729921.1495767747,746941.8747380957,763962.5998994175,780983.3250607392,798004.0502220606
Blackcliff (2 Stacks),707226.849361679,718573.9994692267,729921.1495767747,741268.299684322,752615.44979187
Blackcliff (1 Stacks),684532.5491465837,690206.1242003575,695879.6992541313,701553.2743079052,707226.849361679
Blackcliff (0 Stacks),661838.248931488,661838.248931488,661838.248931488,661838.248931488,661838.248931488
MissiveWindspear (On),633810.8999650044,638525.4883952608,643240.0768255176,647954.665255774,652669.2536860307
MissiveWindspear (Off),614952.5462439782,614952.5462439782,614952.5462439782,614952.5462439782,614952.5462439782
WavebreakersFin,622577.1466259989,622577.1466259989,622577.1466259989,622577.1466259989,622577.1466259989
FavoniusLance,574041.6635799635,574041.6635799635,574041.6635799635,574041.6635799635,574041.6635799635
PrototypeStarglitter,549969.8023802751,549969.8023802751,549969.8023802751,549969.8023802751,549969.8023802751
WhiteTassel,588440.8283324882,588440.8283324882,588440.8283324882,588440.8283324882,588440.8283324882
