Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),1013229.7251451688,1039155.0495458317,1065393.9122696077,1091946.3133164966,1118812.2526864975
PJWS,971573.9081931431,987218.802723275,1003017.6883954641,1018970.56520971,1035077.4331660122
Homa (50%),1035930.659042378,1065133.937174283,1095915.5029385332,1128275.3563351287,1162213.4973640693
Homa,973773.1911849894,988177.5442968986,1003371.0412249805,1019353.681969235,1036125.4665296618
"Vortex (Shielded, Stacked)",975113.6666994692,999418.5539121532,1023723.4411248368,1048028.3283375211,1072333.2155502045
"Vortex (Shielded, Unstacked)",957221.3785281578,977053.1936980139,996885.0088678697,1016716.8240377259,1036548.6392075818
CalamityQueller (Stacked),962130.854106724,986160.7477471632,1010476.5253985408,1035078.1870608584,1059965.7327341149
CalamityQueller (Unstacked),950665.5854269261,971649.3433342433,992847.0578272301,1014258.7289058873,1035884.3565702147
"Vortex (Unshielded, Stacked)",926503.8922741018,938656.3358804433,950808.7794867859,962961.2230931274,975113.6666994692
"Vortex (Unshielded, Unstacked)",917557.7481884462,927473.6557733738,937389.5633583022,947305.47094323,957221.3785281578
StaffOfTheScarletSands,939753.5407558485,939753.5407558485,939753.5407558485,939753.5407558485,939753.5407558485
SkywardSpine,832104.9863941544,841689.8297354346,853215.732559362,862493.7805467473,874372.2474163547
EngulfingLightning,808353.4781793552,823921.7994294472,840616.2890890228,858436.9471580823,877383.7736366254
Lithic (4 Stacks),934317.4777896614,967761.6205753267,1001754.2690211874,1036297.0369036313,1071391.537999044
Lithic (3 Stacks),900252.2826929999,924289.5209182086,948193.3290462088,972449.6544247926,1000921.8319188128
Lithic (2 Stacks),865146.6060869354,881860.54790474,896964.7608637565,914261.5640467561,929271.9387880195
Lithic (1 Stacks),832372.5480811794,840471.4739821469,848602.9054468304,855498.6262430302,863637.4537244039
Deathmatch (1 Opponent),911689.9212355667,926971.4758484578,942253.0304613485,957534.5850742393,972816.1396871305
Deathmatch (2+ Opponents),891314.5150850452,901502.218160306,911689.9212355667,921877.6243108271,932065.3273860876
Blackcliff (3 Stacks),931610.571572076,954842.744675977,978074.917779878,1001307.090883779,1024539.26398768
Blackcliff (2 Stacks),900634.3407668747,916122.4561694753,931610.571572076,947098.6869746767,962586.8023772774
Blackcliff (1 Stacks),869658.1099616736,877402.1676629735,885146.225364274,892890.2830655741,900634.3407668747
Blackcliff (0 Stacks),838681.879156472,838681.879156472,838681.879156472,838681.879156472,838681.879156472
MissiveWindspear (On),825209.6851724026,831754.636831347,838299.588490291,844844.5401492354,851389.4918081792
MissiveWindspear (Off),799029.878536626,799029.878536626,799029.878536626,799029.878536626,799029.878536626
WavebreakersFin,797244.7296875718,797244.7296875718,797244.7296875718,797244.7296875718,797244.7296875718
FavoniusLance,736051.063891904,736051.063891904,736051.063891904,736051.063891904,736051.063891904
PrototypeStarglitter,708818.6281708451,708818.6281708451,708818.6281708451,708818.6281708451,708818.6281708451
WhiteTassel,756686.6789234574,756686.6789234574,756686.6789234574,756686.6789234574,756686.6789234574
