Weapon,R1,R2,R3,R4,R5
PJWS,1419181.9806476242,1438382.558467852,1457740.6299461129,1477256.1950824086,1496929.2538767383
Homa (50%),1503674.2465809372,1538475.929132853,1575158.4644064524,1613721.8524017362,1654166.093118704
Homa,1429600.9026627268,1446766.6373484742,1464872.7983950633,1483919.3858024948,1503906.3995707685
FracturedHalo,1455157.8160267165,1476361.7131513562,1497565.6102759952,1518769.5074006345,1539973.4045252742
LumidouceElegy,1426702.2844208686,1440872.4102551292,1455042.53608939,1469212.6619236516,1483382.7877579124
"Vortex (Shielded, Stacked)",1389108.4089213898,1418210.0624920458,1447311.7160627008,1476413.3696333568,1505515.0232040118
"Vortex (Shielded, Unstacked)",1368886.3021278463,1392932.4290001162,1416978.5558723854,1441024.6827446553,1465070.8096169247
CalamityQueller (Stacked),1381690.2839671092,1410335.9720871686,1439273.8850135412,1468504.0227462272,1498026.3852852273
CalamityQueller (Unstacked),1368813.5658430015,1394058.6351454242,1419523.353539516,1445207.7210252774,1471111.7376027084
"Vortex (Unshielded, Stacked)",1330905.1017800795,1345455.928565407,1360006.7553507343,1374557.5821360624,1389108.4089213898
"Vortex (Unshielded, Unstacked)",1320794.0483833076,1332817.1118194421,1344840.1752555766,1356863.2386917123,1368886.3021278463
StaffOfTheScarletSands,1399403.0376150322,1399403.0376150322,1399403.0376150322,1399403.0376150322,1399403.0376150322
SkywardSpine,1232391.5948317575,1246082.6968125422,1262925.8171335694,1276184.149776197,1293526.2767148928
EngulfingLightning,1190061.1626212043,1208988.2089119428,1229315.7167496881,1251043.6861344401,1274172.1170661985
SacrificersStaff,1219109.900425848,1222572.8003783845,1226035.7003309208,1229498.6002834572,1232961.5002359934
Lithic (4 Stacks),1352668.774862789,1397718.0566530006,1443420.1112935394,1489776.8262529168,1536790.088999648
Lithic (3 Stacks),1308575.3664122333,1340683.9684537519,1372531.655497463,1405326.6677780284,1444295.4286980939
Lithic (2 Stacks),1262009.454173728,1284880.0738281775,1305072.4157599197,1328699.1620447151,1348712.014103197
Lithic (1 Stacks),1218968.3384554158,1230302.5978392493,1241676.305543211,1250468.9008211794,1261389.1723467086
Deathmatch (1 Opponent),1350022.394283715,1368230.7281270984,1386439.0619704816,1404647.3958138656,1422855.729657249
Deathmatch (2+ Opponents),1325744.6158258696,1337883.5050547924,1350022.394283715,1362161.2835126375,1374300.1727415596
Blackcliff (3 Stacks),1365058.819907336,1392763.321331365,1420467.8227553945,1448172.3241794235,1475876.8256034532
Blackcliff (2 Stacks),1328119.4846752966,1346589.1522913158,1365058.819907336,1383528.487523355,1401998.155139375
Blackcliff (1 Stacks),1291180.1494432578,1300414.9832512676,1309649.817059277,1318884.6508672866,1328119.4846752966
Blackcliff (0 Stacks),1254240.8142112186,1254240.8142112186,1254240.8142112186,1254240.8142112186,1254240.8142112186
MissiveWindspear (On),1203626.968152473,1211463.6190346002,1219300.2699167274,1227136.9207988544,1234973.5716809817
MissiveWindspear (Off),1172280.364623964,1172280.364623964,1172280.364623964,1172280.364623964,1172280.364623964
WavebreakersFin,1176869.3957741144,1176869.3957741144,1176869.3957741144,1176869.3957741144,1176869.3957741144
FavoniusLance,1100235.4175806039,1100235.4175806039,1100235.4175806039,1100235.4175806039,1100235.4175806039
PrototypeStarglitter,1064265.1932986444,1064265.1932986444,1064265.1932986444,1064265.1932986444,1064265.1932986444
WhiteTassel,1143454.937944396,1143454.937944396,1143454.937944396,1143454.937944396,1143454.937944396
