Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),736282.6645026837,757107.5722460041,778195.0136370801,799544.9886759112,821157.4973624982
PJWS,720184.1796145203,737024.6603127253,754059.5759217341,771288.9264415458,788712.7118721616
Homa (50%),765642.9318224901,791324.7866101408,818394.6141316727,846852.4143870859,876698.1873763807
Homa,710980.6073987966,723648.0382008874,737009.455369918,751064.8589058893,765814.248808801
"Vortex (Shielded, Stacked)",723222.3018180695,744157.4932537774,765092.6846894852,786027.8761251937,806963.0675609013
"Vortex (Shielded, Unstacked)",716108.111850807,735264.7557946992,754421.3997385914,773578.0436824842,792734.687626376
CalamityQueller (Stacked),694487.6121687103,713525.1901989579,732798.7435905105,752308.2723433687,772053.7764575327
CalamityQueller (Unstacked),686330.8948711309,703195.4625287986,720242.4731284967,737471.9266702269,754883.8231539883
"Vortex (Unshielded, Stacked)",681351.9189466534,691819.5146645077,702287.1103823619,712754.7061002153,723222.3018180695
"Vortex (Unshielded, Unstacked)",677794.8239630221,687373.1459349685,696951.4679069149,706529.7898788606,716108.111850807
StaffOfTheScarletSands,683030.3862533631,683030.3862533631,683030.3862533631,683030.3862533631,683030.3862533631
SkywardSpine,589775.7226047791,597904.2821496042,606139.3511892601,614374.4202289158,622609.4892685713
EngulfingLightning,579933.3971618713,593504.2492431278,608074.4010961115,623643.8527208236,640212.604117264
Lithic (4 Stacks),686159.3586800215,713722.5398000623,742459.147926699,771728.484618316,801532.1426857719
Lithic (3 Stacks),657290.7865943385,677476.5656418158,697927.76657614,718949.123155281,740515.2381285664
Lithic (2 Stacks),629521.3000527814,642290.307020464,655425.0605342403,668793.7726036098,682280.4499560223
Lithic (1 Stacks),602414.3827102137,608643.3206417859,614900.5432192249,621186.0504425314,627499.842311705
Deathmatch (1 Opponent),669642.5821790826,683089.9245497205,696537.2669203582,709984.6092909963,723431.9516616339
Deathmatch (2+ Opponents),651712.7923515656,660677.6872653239,669642.5821790826,678607.4770928413,687572.3720065998
Blackcliff (3 Stacks),685475.1609464067,705827.9552147485,726180.7494830908,746533.5437514324,766886.3380197745
Blackcliff (2 Stacks),658338.1019219506,671906.631434179,685475.1609464067,699043.6904586346,712612.2199708625
Blackcliff (1 Stacks),631201.042897495,637985.3076536086,644769.5724097228,651553.8371658366,658338.1019219506
Blackcliff (0 Stacks),604063.9838730389,604063.9838730389,604063.9838730389,604063.9838730389,604063.9838730389
MissiveWindspear (On),602215.2241888195,607852.7659193543,613490.3076498894,619127.8493804245,624765.3911109596
MissiveWindspear (Off),579665.0572666797,579665.0572666797,579665.0572666797,579665.0572666797,579665.0572666797
WavebreakersFin,569020.0713510115,569020.0713510115,569020.0713510115,569020.0713510115,569020.0713510115
FavoniusLance,520864.12957433553,520864.12957433553,520864.12957433553,520864.12957433553,520864.12957433553
PrototypeStarglitter,501960.94041413895,501960.94041413895,501960.94041413895,501960.94041413895,501960.94041413895
WhiteTassel,544195.6316365127,544195.6316365127,544195.6316365127,544195.6316365127,544195.6316365127
