Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),895115.5821155977,918337.0155488643,941837.0519101184,965615.6911993603,989672.9334165894
PJWS,858196.7628680131,872336.7005228677,886613.4711576122,901027.0747722463,915577.5113667701
Homa (50%),926363.0949529044,953879.0126749539,982882.0248402088,1013372.1314486691,1045349.3325003347
Homa,867797.0749448184,881369.1470004424,895684.7662776689,910743.9327764984,926546.6464969306
"Vortex (Shielded, Stacked)",860440.2734357272,882882.0967247607,905323.9200137944,927765.7433028278,950207.5665918612
"Vortex (Shielded, Unstacked)",843725.2357498907,861988.299617465,880251.3634850394,898514.4273526138,916777.4912201881
CalamityQueller (Stacked),839079.956900015,860291.8838558444,881754.3068331447,903467.2258319154,925430.6408521571
CalamityQueller (Unstacked),828403.6706747047,846788.9662494605,865361.7339157886,884121.9736736888,903069.6855231615
"Vortex (Unshielded, Stacked)",815556.6268576607,826777.538502177,837998.4501466939,849219.3617912107,860440.2734357272
"Vortex (Unshielded, Unstacked)",807199.1080147424,816330.6399485292,825462.1718823165,834593.7038161035,843725.2357498907
StaffOfTheScarletSands,840910.5168425334,840910.5168425334,840910.5168425334,840910.5168425334,840910.5168425334
SkywardSpine,725407.8152130292,735308.2227855019,745457.9426471805,755607.6625088594,765757.3823705385
EngulfingLightning,706433.5873624146,720795.1011836266,736194.0154736812,752630.3302325776,770104.0454603162
Lithic (4 Stacks),825708.3111940084,857752.776469649,891008.1983773024,924837.9755494901,959243.8085656313
Lithic (3 Stacks),792937.9167432686,816401.9888136889,840197.7575537026,864511.2966301865,889574.7160389168
Lithic (2 Stacks),761443.9941736617,776331.6908458561,791516.916866755,807095.66643337,822801.1254489009
Lithic (1 Stacks),730588.2415382905,737864.9501297069,745172.0477656111,752509.5344460023,759877.4101708812
Deathmatch (1 Opponent),816898.6379134291,831306.0263775835,845713.4148417382,860120.803305893,874528.1917700476
Deathmatch (2+ Opponents),797688.7866278895,807293.7122706592,816898.6379134291,826503.5635561988,836108.4891989682
Blackcliff (3 Stacks),831477.0466884049,853286.0165474839,875094.9864065626,896903.956265642,918712.9261247203
Blackcliff (2 Stacks),802398.420209633,816937.7334490189,831477.0466884049,846016.3599277909,860555.6731671765
Blackcliff (1 Stacks),773319.7937308613,780589.450350554,787859.106970247,795128.7635899398,802398.420209633
Blackcliff (0 Stacks),744241.1672520889,744241.1672520889,744241.1672520889,744241.1672520889,744241.1672520889
MissiveWindspear (On),726155.9065463394,732199.1622619485,738242.4179775578,744285.6736931676,750328.9294087768
MissiveWindspear (Off),701982.883683902,701982.883683902,701982.883683902,701982.883683902,701982.883683902
WavebreakersFin,695700.1019917068,695700.1019917068,695700.1019917068,695700.1019917068,695700.1019917068
FavoniusLance,641514.4038655516,641514.4038655516,641514.4038655516,641514.4038655516,641514.4038655516
PrototypeStarglitter,618686.6757370866,618686.6757370866,618686.6757370866,618686.6757370866,618686.6757370866
WhiteTassel,671641.304114243,671641.304114243,671641.304114243,671641.304114243,671641.304114243
