Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),394097.5522408718,407498.6127801312,421098.8628845888,434898.3025542446,448896.9317890985
PJWS,375479.1488685124,384092.4079385248,392951.65456709266,401908.7311142685,410963.63758005254
Homa (50%),410056.20807618205,427252.93135395995,445379.04946007114,464434.56239451625,484419.4701572946
Homa,373701.03893552045,381963.5921702105,390883.06131139223,400294.6434250731,410170.92295292055
"Vortex (Shielded, Stacked)",398285.2318728967,412177.7430065048,426070.25414011267,439962.7652737209,453855.2764073286
"Vortex (Shielded, Unstacked)",388272.9137680157,399662.3453754035,411051.77698279114,422441.20859017904,433830.64019756654
CalamityQueller (Stacked),379069.56752273464,391360.45205020905,403829.6438774313,416477.1430044013,429302.94943111925
CalamityQueller (Unstacked),372615.47021313367,383180.67666827294,393879.3289251861,404711.4269838731,415676.9708443341
"Vortex (Unshielded, Stacked)",370500.2096056807,377446.46517248487,384392.72073928895,391338.976306093,398285.2318728967
"Vortex (Unshielded, Unstacked)",365494.05055324023,371188.7663569342,376883.48216062813,382578.19796432205,388272.9137680157
StaffOfTheScarletSands,351143.9008800359,351143.9008800359,351143.9008800359,351143.9008800359,351143.9008800359
SkywardSpine,352266.01708806364,357181.2967865642,362207.67946202616,367234.062137488,372260.44481294986
EngulfingLightning,346875.56871859013,357079.94245607883,368024.3336492115,379708.742297988,392133.16840240813
Lithic (4 Stacks),366734.46979938267,383066.61901372444,399788.7498331873,417291.2253298642,435173.82308103674
Lithic (3 Stacks),349347.9870574934,360964.09484328236,373044.67065768223,385370.274478992,397963.92382807814
Lithic (2 Stacks),332374.24220639054,339902.11802555225,347508.61058581615,355193.71988718223,363125.57672701514
Lithic (1 Stacks),315999.46922645374,319548.7534845363,323144.56921248045,326839.7174735969,330554.51991998893
Deathmatch (1 Opponent),341404.5738755506,350415.77555695665,359426.9772383629,368438.17891976895,377449.3806011752
Deathmatch (2+ Opponents),329440.5326306273,335397.1060879465,341404.5738755506,347412.0416631547,353419.5094507588
Blackcliff (3 Stacks),357443.2673391897,371028.72964407335,384614.1919489567,398199.65425384033,411785.116558724
Blackcliff (2 Stacks),339329.317599345,348386.2924692673,357443.2673391897,366500.24220911204,375557.2170790344
Blackcliff (1 Stacks),321394.8263342126,325805.0174471926,330272.3427294225,334800.83016438375,339329.317599345
Blackcliff (0 Stacks),304159.3586952875,304159.3586952875,304159.3586952875,304159.3586952875,304159.3586952875
MissiveWindspear (On),316924.92763936764,320665.97827643267,324407.02891349787,328148.0795505632,331889.1301876283
MissiveWindspear (Off),301960.7250911069,301960.7250911069,301960.7250911069,301960.7250911069,301960.7250911069
WavebreakersFin,296087.08981558814,296087.08981558814,296087.08981558814,296087.08981558814,296087.08981558814
FavoniusLance,302795.11836042313,302795.11836042313,302795.11836042313,302795.11836042313,302795.11836042313
PrototypeStarglitter,287445.98154584493,287445.98154584493,287445.98154584493,287445.98154584493,287445.98154584493
WhiteTassel,264341.9714714539,264341.9714714539,264341.9714714539,264341.9714714539,264341.9714714539
