Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),498332.14706553123,514581.69932483305,531266.1952173567,548403.8146683687,566034.9718154096
PJWS,487590.96543415415,501017.1159084594,514861.9462476067,529019.3108595364,543489.7999688231
Homa (50%),524237.7139103783,547884.3044844577,572974.0197829076,599350.1799509226,627012.7849885031
Homa,476341.036415726,487173.27386451367,498646.68303517584,511075.86878995434,524392.3878273787
"Vortex (Shielded, Stacked)",516682.9738182872,535912.6371737991,555142.300529311,574371.9638848228,593601.6272403348
"Vortex (Shielded, Unstacked)",509946.87078601937,527492.5083834644,545038.1459809094,562583.7835783543,580129.4211757991
CalamityQueller (Stacked),479850.95083166595,495405.78776908014,511166.7511059266,527133.8408422052,543307.0569779153
CalamityQueller (Unstacked),472334.64150152163,485798.17399240297,499497.3315616096,513355.85452614696,527373.7428860143
"Vortex (Unshielded, Stacked)",478223.6471072635,487838.47878501954,497453.3104627753,507068.14214053145,516682.9738182872
"Vortex (Unshielded, Unstacked)",474855.5955911296,483628.41438985214,492401.2331885745,501174.05198729713,509946.87078601937
StaffOfTheScarletSands,447696.12864239386,447696.12864239386,447696.12864239386,447696.12864239386,447696.12864239386
SkywardSpine,391063.1890814565,396614.3810770599,402165.57307266357,407939.20212190144,413791.4323768981
EngulfingLightning,385745.8690802067,397598.23625458026,410861.2979487356,425145.310623241,440344.9408335172
Lithic (4 Stacks),471682.16579420376,493269.6248758335,515390.92319782166,538550.1266017994,562232.0345497923
Lithic (3 Stacks),448350.7654409094,463694.9583862894,479653.7601498979,495945.760040896,512600.81302202964
Lithic (2 Stacks),425590.66646125144,435520.87532436184,445559.90349673654,455707.7509783754,466180.2639241966
Lithic (1 Stacks),403639.75355208514,408319.15967026184,413060.0294451802,417929.91698112944,422827.0093443946
Deathmatch (1 Opponent),435847.0963401927,447901.9526959705,460090.51836813404,472563.5963520609,485036.6743359872
Deathmatch (2+ Opponents),420331.64017109975,428015.5926517163,435847.0963401927,443851.29286667216,451952.6125252687
Blackcliff (3 Stacks),457154.6429039023,475959.2970185873,494763.9511332723,513568.6052479573,532373.2593626421
Blackcliff (2 Stacks),432754.43970539456,444866.6087197911,457154.6429039023,469691.0789803591,482227.51505681564
Blackcliff (1 Stacks),409439.81065910304,415223.60093485395,421009.70932385896,426811.5469739519,432754.43970539456
Blackcliff (0 Stacks),387272.70139705343,387272.70139705343,387272.70139705343,387272.70139705343,387272.70139705343
MissiveWindspear (On),407609.88038339175,412788.1482756991,417966.4161680068,423144.6840603145,428322.9519526217
MissiveWindspear (Off),386896.8088141618,386896.8088141618,386896.8088141618,386896.8088141618,386896.8088141618
WavebreakersFin,376534.70861531596,376534.70861531596,376534.70861531596,376534.70861531596,376534.70861531596
FavoniusLance,335847.44483979134,335847.44483979134,335847.44483979134,335847.44483979134,335847.44483979134
PrototypeStarglitter,318868.7685104699,318868.7685104699,318868.7685104699,318868.7685104699,318868.7685104699
WhiteTassel,336543.1535721137,336543.1535721137,336543.1535721137,336543.1535721137,336543.1535721137
