Weapon,R1,R2,R3,R4,R5
PJWS,1495553.944339723,1515236.6456029122,1535076.840524136,1555074.5291033934,1575229.711340686
Homa (50%),1577899.2759470243,1612700.9584989399,1649383.493772539,1687946.8817678234,1728391.1224847909
Homa,1503825.932028814,1520991.6667145614,1539097.8277611504,1558144.4151685815,1578131.4289368556
LumidouceElegy,1501079.0047745756,1515249.1306088364,1529419.256443097,1543589.3822773588,1557759.5081116194
"Vortex (Shielded, Stacked)",1450203.5416312476,1479305.1952019027,1508406.8487725582,1537508.5023432141,1566610.1559138692
"Vortex (Shielded, Unstacked)",1429981.4348377038,1454027.5617099733,1478073.6885822427,1502119.8154545128,1526165.9423267818
CalamityQueller (Stacked),1453510.0136724547,1482714.605781667,1512211.4226971925,1542000.464419032,1572081.7309471848
CalamityQueller (Unstacked),1440633.295548347,1466437.2688399223,1492460.891223167,1518704.1626980817,1545167.0832646661
"Vortex (Unshielded, Stacked)",1392000.2344899366,1406551.0612752642,1421101.8880605916,1435652.7148459193,1450203.5416312476
"Vortex (Unshielded, Unstacked)",1381889.1810931647,1393912.2445292994,1405935.3079654337,1417958.3714015686,1429981.4348377038
StaffOfTheScarletSands,1472785.3282703608,1472785.3282703608,1472785.3282703608,1472785.3282703608,1472785.3282703608
SkywardSpine,1301099.0834855624,1315516.919250424,1333338.7101172826,1347290.0006245382,1365648.250619432
EngulfingLightning,1251156.2953310614,1270083.3416218003,1290410.8494595455,1312138.8188442972,1335267.249776056
Lithic (4 Stacks),1415580.6853062117,1462156.9821255668,1509389.3367243116,1557279.636570958,1605829.7691340214
Lithic (3 Stacks),1370390.4107386987,1403595.878897175,1436513.8539954247,1470350.978389249,1510736.3125992105
Lithic (2 Stacks),1322553.107945107,1346268.25417152,1367109.9119998647,1391611.072488138,1412243.062623088
Lithic (1 Stacks),1278424.1411403597,1290170.3330115748,1301955.9732029184,1311012.5545925586,1322350.488706929
Deathmatch (1 Opponent),1413757.0424972114,1431965.376340595,1450173.7101839788,1468382.0440273625,1486590.377870746
Deathmatch (2+ Opponents),1389479.2640393672,1401618.1532682898,1413757.0424972114,1425895.931726134,1438034.8209550565
Blackcliff (3 Stacks),1429708.4054671314,1457412.9068911606,1485117.40831519,1512821.9097392196,1540526.411163249
Blackcliff (2 Stacks),1392769.0702350922,1411238.7378511115,1429708.4054671314,1448178.0730831511,1466647.7406991704
Blackcliff (1 Stacks),1355829.7350030527,1365064.568811063,1374299.4026190727,1383534.2364270824,1392769.0702350922
Blackcliff (0 Stacks),1318890.399771014,1318890.399771014,1318890.399771014,1318890.399771014,1318890.399771014
MissiveWindspear (On),1258467.0622021065,1266303.713084234,1274140.363966361,1281977.0148484884,1289813.6657306151
MissiveWindspear (Off),1227120.4586735978,1227120.4586735978,1227120.4586735978,1227120.4586735978,1227120.4586735978
WavebreakersFin,1238730.4515852234,1238730.4515852234,1238730.4515852234,1238730.4515852234,1238730.4515852234
FavoniusLance,1158585.9925109749,1158585.9925109749,1158585.9925109749,1158585.9925109749,1158585.9925109749
PrototypeStarglitter,1119105.2873482779,1119105.2873482779,1119105.2873482779,1119105.2873482779,1119105.2873482779
WhiteTassel,1198608.7165760526,1198608.7165760526,1198608.7165760526,1198608.7165760526,1198608.7165760526
