Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),499603.41002556356,515153.5691480379,530930.8300195029,546935.1926399592,563166.657009406
PJWS,477807.56911720394,487943.9530255113,498191.87563614664,508551.33694911073,519022.33696440305
Homa (50%),510289.576713532,528654.7359982923,548012.4380939748,568362.6830005797,589705.4707181068
Homa,471200.4103267224,480258.9221177373,489813.70531421324,499864.7599161504,510412.08592354856
LumidouceElegy,468213.31782558095,475677.9259436013,483142.53406162147,490607.1421796419,498071.7502976621
"Vortex (Shielded, Stacked)",487296.42035257735,502267.2286743578,517238.0369961386,532208.8453179193,547179.6536396998
"Vortex (Shielded, Unstacked)",476679.7107275387,488996.3416430595,501312.97255858063,513629.6034741017,525946.2343896225
CalamityQueller (Stacked),478883.32236562384,493213.5356865006,507747.8768124395,522486.34574344056,537428.9424795038
CalamityQueller (Unstacked),472008.1920256544,484491.2281427238,497127.0342173293,509915.6102494709,522856.9562391488
"Vortex (Unshielded, Stacked)",457354.8037090159,464840.2078699062,472325.6120307966,479811.0161916871,487296.42035257735
"Vortex (Unshielded, Unstacked)",452046.4488964966,458204.76435425703,464363.0798120176,470521.3952697782,476679.7107275387
StaffOfTheScarletSands,443025.12234327465,443025.12234327465,443025.12234327465,443025.12234327465,443025.12234327465
SkywardSpine,395229.7953348185,400677.0336698914,406195.6478250086,411714.2619801259,417232.8761352431
EngulfingLightning,384640.01227298856,394257.4107698639,404573.565217133,415588.4756147955,427302.14196285163
Lithic (4 Stacks),454855.92570095626,473593.1624821092,493133.801257439,513053.20534861763,533352.5137787178
Lithic (3 Stacks),434941.88461010624,448646.83844842913,462541.59614904755,476828.26612932165,491490.43493568676
Lithic (2 Stacks),415787.59728322696,424452.0257484312,433364.38325778506,442437.75119590195,451595.47640615003
Lithic (1 Stacks),397103.4532106849,401324.4221235752,405565.6174582312,409827.039214653,414108.68739284074
Deathmatch (1 Opponent),426523.4203291978,436139.64885456976,445755.8773799417,455372.10590531374,464988.33443068573
Deathmatch (2+ Opponents),413701.7822953685,420112.601312283,426523.4203291978,432934.23934611236,439345.0583630271
Blackcliff (3 Stacks),445691.8904058611,460246.22504090425,474800.5596759473,489354.8943109905,503909.22894603363
Blackcliff (2 Stacks),426286.1108924702,435989.00064916577,445691.8904058611,455394.78016255656,465097.66991925205
Blackcliff (1 Stacks),406880.3313790795,411731.7762574272,416583.22113577474,421434.66601412254,426286.1108924702
Blackcliff (0 Stacks),387474.5518656886,387474.5518656886,387474.5518656886,387474.5518656886,387474.5518656886
MissiveWindspear (On),393673.033589579,397704.453933313,401735.87427704694,405767.294620781,409798.71496451506
MissiveWindspear (Off),377547.352214643,377547.352214643,377547.352214643,377547.352214643,377547.352214643
WavebreakersFin,377894.29138149536,377894.29138149536,377894.29138149536,377894.29138149536,377894.29138149536
FavoniusLance,339478.2579209777,339478.2579209777,339478.2579209777,339478.2579209777,339478.2579209777
PrototypeStarglitter,321980.94181017607,321980.94181017607,321980.94181017607,321980.94181017607,321980.94181017607
WhiteTassel,336599.3745919267,336599.3745919267,336599.3745919267,336599.3745919267,336599.3745919267
