Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),614740.7001283318,632839.1887253264,651181.1312353412,669766.5276583761,688595.3779944312
PJWS,589379.4414907723,601231.1325692554,613202.3935482593,625293.2244277846,637503.6252078309
Homa (50%),634564.6957261277,657013.906104141,680676.3813401433,705552.1214341354,731641.1263861168
Homa,586782.865679773,597855.8127615309,609535.3922722834,621821.6042120308,634714.4485807728
"Vortex (Shielded, Stacked)",598904.7755279378,617040.550586915,635176.3256458922,653312.1007048694,671447.8757638466
"Vortex (Shielded, Unstacked)",585620.4181914126,600435.1039162584,615249.7896411043,630064.47536595,644879.161090796
CalamityQueller (Stacked),585785.0992425676,602358.9456115213,619150.723124611,636160.4317818373,653388.0715831998
CalamityQueller (Unstacked),577260.7217373357,591566.3969306165,606035.1725482874,620667.0485903491,635462.0250568009
"Vortex (Unshielded, Stacked)",562633.2254099837,571701.1129394722,580769.0004689607,589836.8879984493,598904.7755279378
"Vortex (Unshielded, Unstacked)",555991.046741721,563398.3896041439,570805.7324665667,578213.0753289897,585620.4181914126
StaffOfTheScarletSands,555953.9807773299,555953.9807773299,555953.9807773299,555953.9807773299,555953.9807773299
SkywardSpine,488411.2018050387,495251.8091872479,502092.4165694573,509168.7742195883,516328.43748366187
EngulfingLightning,474482.00242500263,486103.34062815044,498565.83697000775,511869.491450574,526014.3040698493
Lithic (4 Stacks),561196.3382514545,584854.588843214,609035.6147551311,634332.1975800437,660132.9218697436
Lithic (3 Stacks),536814.473056242,553663.4868322015,571183.7419117247,589037.5447609742,607259.5432348663
Lithic (2 Stacks),512971.41049171536,523921.85639294813,534974.9313666923,546130.6354129484,557647.1647824678
Lithic (1 Stacks),489955.9055951304,495124.716125011,500361.02377782826,505746.44628999697,511157.52607029356
Deathmatch (1 Opponent),532948.6921188841,544712.2332910562,556475.7744632286,568239.3156354008,580002.856807573
Deathmatch (2+ Opponents),517263.9705559878,525106.3313374358,532948.6921188841,540791.0529003323,548633.4136817806
Blackcliff (3 Stacks),553557.2436317462,571292.1862971904,589027.1289626346,606762.0716280787,624497.0142935228
Blackcliff (2 Stacks),529910.6534111539,541733.9485214502,553557.2436317462,565380.5387420424,577203.8338523384
Blackcliff (1 Stacks),506264.06319056184,512175.7107457099,518087.35830085794,523999.005856006,529910.6534111539
Blackcliff (0 Stacks),482617.4729699696,482617.4729699696,482617.4729699696,482617.4729699696,482617.4729699696
MissiveWindspear (On),485545.9128128323,490429.61254037276,495313.3122679135,500197.0119954542,505080.7117229949
MissiveWindspear (Off),466011.1139026694,466011.1139026694,466011.1139026694,466011.1139026694,466011.1139026694
WavebreakersFin,466367.0041534795,466367.0041534795,466367.0041534795,466367.0041534795,466367.0041534795
FavoniusLance,419861.6649925462,419861.6649925462,419861.6649925462,419861.6649925462,419861.6649925462
PrototypeStarglitter,398697.4526580669,398697.4526580669,398697.4526580669,398697.4526580669,398697.4526580669
WhiteTassel,419720.46473437565,419720.46473437565,419720.46473437565,419720.46473437565,419720.46473437565
