Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),641713.0086633153,660541.7887638677,679633.1025121759,698986.9499082391,718603.3309520577
PJWS,628068.5495653461,643505.5262096198,659136.9377646975,674962.7842305782,690983.0656072625
Homa (50%),651801.2856225359,673278.6211770702,695916.6967323787,719715.5122884617,744675.0678453196
Homa,606088.0342415269,616681.609518697,627855.5547962545,639609.870074199,651944.5553525314
"Vortex (Shielded, Stacked)",614056.1397950551,631563.914645465,649071.6894958743,666579.4643462842,684087.2391966939
"Vortex (Shielded, Unstacked)",607539.311370727,623417.8791150547,639296.4468593821,655175.0146037098,671053.5823480375
CalamityQueller (Stacked),612732.977029339,630078.9078840305,647660.8141000282,665478.6956773315,683532.5526159407
CalamityQueller (Unstacked),605480.7250510829,620879.7618630253,636461.2416169996,652225.1643130054,668171.529951043
"Vortex (Unshielded, Stacked)",579040.5900942358,587794.4775194406,596548.3649446456,605302.2523698504,614056.1397950551
"Vortex (Unshielded, Unstacked)",575782.1758820717,583721.4597542356,591660.7436263994,599600.0274985633,607539.311370727
StaffOfTheScarletSands,572013.8056121551,572013.8056121551,572013.8056121551,572013.8056121551,572013.8056121551
SkywardSpine,582969.3263949822,589672.7939659557,597811.0579503437,604301.1826161124,612684.971960736
EngulfingLightning,564070.7731941568,576986.6741055022,590849.4255470666,605659.0275188508,621415.4800208543
Lithic (4 Stacks),577747.0530028804,600904.2997290789,625046.7769372212,649635.0066184793,674670.3208157915
Lithic (3 Stacks),553524.7749319648,570485.7682875028,587668.7298371014,605330.2348394732,623448.8525161605
Lithic (2 Stacks),530224.514857094,540954.1497414212,551991.144066453,563224.4835721252,574556.475608491
Lithic (1 Stacks),507478.75210099877,512713.4724923677,517971.8468929721,523253.8753028114,528559.5577218867
Deathmatch (1 Opponent),546101.6791603155,557347.4823469982,568593.285533681,579839.0887203641,591084.891907047
Deathmatch (2+ Opponents),531107.2749114048,538604.47703586,546101.6791603155,553598.8812847707,561096.0834092258
Blackcliff (3 Stacks),568944.7147546894,585965.4399160108,602986.1650773323,620006.8902386539,637027.6153999753
Blackcliff (2 Stacks),546250.414539594,557597.5646471416,568944.7147546894,580291.8648622371,591639.0149697848
Blackcliff (1 Stacks),523556.1143244986,529229.6893782724,534903.2644320462,540576.83948582,546250.414539594
Blackcliff (0 Stacks),500861.8141094031,500861.8141094031,500861.8141094031,500861.8141094031,500861.8141094031
MissiveWindspear (On),500043.807794198,504758.39622445474,509472.9846547114,514187.5730849677,518902.16151522426
MissiveWindspear (Off),481185.4540731718,481185.4540731718,481185.4540731718,481185.4540731718,481185.4540731718
WavebreakersFin,486668.51942163997,486668.51942163997,486668.51942163997,486668.51942163997,486668.51942163997
FavoniusLance,501348.55910354137,501348.55910354137,501348.55910354137,501348.55910354137,501348.55910354137
PrototypeStarglitter,475092.9459382261,475092.9459382261,475092.9459382261,475092.9459382261,475092.9459382261
WhiteTassel,434208.4993946418,434208.4993946418,434208.4993946418,434208.4993946418,434208.4993946418
