Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),1076376.8494177838,1102884.587821203,1129705.864547735,1156840.6795973792,1184289.032970137
PJWS,1034276.9822758365,1050393.2782612445,1066663.565388709,1083087.8436582305,1099666.113069809
Homa (50%),1096573.720656603,1125776.9987885081,1156558.5645527581,1188918.4179493538,1222856.558978294
Homa,1034416.252799214,1048820.6059111233,1064014.102839205,1079996.7435834596,1096768.528143887
"Vortex (Shielded, Stacked)",1024816.2460553957,1049121.1332680793,1073426.0204807634,1097730.9076934466,1122035.7949061305
"Vortex (Shielded, Unstacked)",1006923.9578840843,1026755.7730539402,1046587.5882237961,1066419.4033936516,1086251.2185635078
CalamityQueller (Stacked),1020907.886552621,1045479.8882800277,1070337.7740183733,1095481.5437676583,1120911.1975278826
CalamityQueller (Unstacked),1009442.6178728234,1030968.4838671078,1052708.3064470626,1074662.0856126873,1096829.8213639825
"Vortex (Unshielded, Stacked)",976206.4716300282,988358.9152363697,1000511.3588427117,1012663.8024490536,1024816.2460553957
"Vortex (Unshielded, Unstacked)",967260.3275443723,977176.2351293,987092.1427142282,997008.0502991561,1006923.9578840843
StaffOfTheScarletSands,999764.3282311397,999764.3282311397,999764.3282311397,999764.3282311397,999764.3282311397
SkywardSpine,997226.0389141219,1009309.425287488,1019878.6189202389,1031512.4609730118,1042580.0456048641
EngulfingLightning,968898.5375216252,986477.9527106623,1005329.0131673594,1025451.7188917168,1046846.069883734
Lithic (4 Stacks),985584.4635011884,1020299.8331331114,1055566.4585185284,1091385.9534338259,1127759.9316553902
Lithic (3 Stacks),950595.6553460433,975556.5066297358,1000361.6770613553,1025524.1705694038,1055116.3863828739
Lithic (2 Stacks),914470.9950071423,931859.0568633068,947539.1921920978,965528.5497582831,981096.4125244955
Lithic (1 Stacks),880772.9671096896,889204.2562810513,897668.0510161294,904823.0151632372,913291.0989884953
Deathmatch (1 Opponent),963773.5943793477,979055.1489922384,994336.7036051297,1009618.2582180203,1024899.8128309111
Deathmatch (2+ Opponents),943398.1882288264,953585.8913040869,963773.5943793477,973961.2974546083,984149.0005298689
Blackcliff (3 Stacks),984398.2597802988,1007630.4328841998,1030862.6059881008,1054094.7790920017,1077326.9521959026
Blackcliff (2 Stacks),953422.0289750973,968910.144377698,984398.2597802988,999886.3751828993,1015374.4905855001
Blackcliff (1 Stacks),922445.7981698959,930189.8558711965,937933.9135724967,945677.971273797,953422.0289750973
Blackcliff (0 Stacks),891469.5673646947,891469.5673646947,891469.5673646947,891469.5673646947,891469.5673646947
MissiveWindspear (On),869823.617665729,876368.5693246728,882913.5209836172,889458.4726425613,896003.4243015053
MissiveWindspear (Off),843643.8110299521,843643.8110299521,843643.8110299521,843643.8110299521,843643.8110299521
WavebreakersFin,847570.4086593266,847570.4086593266,847570.4086593266,847570.4086593266,847570.4086593266
FavoniusLance,884734.998407236,884734.998407236,884734.998407236,884734.998407236,884734.998407236
PrototypeStarglitter,850759.923827789,850759.923827789,850759.923827789,850759.923827789,850759.923827789
WhiteTassel,801698.6767042985,801698.6767042985,801698.6767042985,801698.6767042985,801698.6767042985
