Weapon,R1,R2,R3,R4,R5
PJWS (Stacked),402805.750038198,416074.69504951977,429542.82962603954,443210.1537677578,457076.66747467406
PJWS,383970.8535102337,392561.9349507743,401250.84630992287,410037.5875876798,418922.1587840447
Homa (50%),415576.80687888816,431764.2090480012,448826.4574082819,466763.55195973045,485575.4927023465
Homa,381122.86902038386,389107.2143310445,397528.9827372888,406388.1742391171,415684.78883652913
"Vortex (Shielded, Stacked)",398447.641007568,411524.76397024293,424601.8869329177,437679.0098955926,450756.13285826735
"Vortex (Shielded, Unstacked)",389173.8587079406,399932.5360957086,410691.2134834766,421449.8908712446,432208.5682590126
CalamityQueller (Stacked),385965.5580636644,398145.00052879646,410502.75029367616,423038.8073583038,435753.1717226793
CalamityQueller (Unstacked),379960.07573380304,390525.9938715347,401225.35781104024,412058.16755231976,423024.4230953731
"Vortex (Unshielded, Stacked)",372293.3950822183,378831.95656355575,385370.51804489316,391909.0795262307,398447.641007568
"Vortex (Unshielded, Unstacked)",367656.5039324046,373035.84262628865,378415.1813201726,383794.5200140567,389173.8587079406
StaffOfTheScarletSands,358460.6239416333,358460.6239416333,358460.6239416333,358460.6239416333,358460.6239416333
SkywardSpine,360276.6776002739,365230.4379483369,370184.1982963996,375294.11510741926,380459.2119618483
EngulfingLightning,353490.0452967171,363107.44379359245,373423.59824086144,384438.50863852404,396152.17498658015
Lithic (4 Stacks),369652.48900050175,385719.0927135309,402156.8444271414,419357.85768218635,436919.02972390695
Lithic (3 Stacks),352786.9478621585,364220.7925911238,376111.0872466987,388236.08401417005,400618.8131645783
Lithic (2 Stacks),336309.9199376798,343728.97616877506,351222.0349167972,358789.0961817458,366599.89940736024
Lithic (1 Stacks),320410.23869014654,323909.94567753596,327455.45516584493,331100.2310790817,334763.50762155023
Deathmatch (1 Opponent),346813.56909062417,355295.8795452215,363778.18999981857,372260.5004544156,380742.81090901286
Deathmatch (2+ Opponents),335503.821817828,341158.6954542261,346813.56909062417,352468.44272702234,358123.31636342034
Blackcliff (3 Stacks),362040.1691915075,374828.2648321845,387616.36047286144,400404.4561135381,413192.5517542151
Blackcliff (2 Stacks),344989.37500393856,353514.7720977231,362040.1691915075,370565.56628529227,379090.9633790768
Blackcliff (1 Stacks),327938.5808163695,332201.2793632617,336463.9779101539,340726.67645704636,344989.37500393856
Blackcliff (0 Stacks),310887.7866288003,310887.7866288003,310887.7866288003,310887.7866288003,310887.7866288003
MissiveWindspear (On),319452.63754971186,322974.11604413204,326495.5945385524,330017.0730329726,333538.5515273929
MissiveWindspear (Off),305366.7235720309,305366.7235720309,305366.7235720309,305366.7235720309,305366.7235720309
WavebreakersFin,302542.87379362184,302542.87379362184,302542.87379362184,302542.87379362184,302542.87379362184
FavoniusLance,309727.6312915299,309727.6312915299,309727.6312915299,309727.6312915299,309727.6312915299
PrototypeStarglitter,294020.1691127122,294020.1691127122,294020.1691127122,294020.1691127122,294020.1691127122
WhiteTassel,270167.9962626365,270167.9962626365,270167.9962626365,270167.9962626365,270167.9962626365
